year,month,province,count,TMAX,TMIN,PPT,TAVG,WS,SOIL,Population,dengue_rate,CCA_1,GPP,GPPperCapita
2015,2,Nakhon Sawan,23.0,33.64282313,20.07940476,12.47244898,26.861113945,1.182712585,62.59234694,1072380.0,2.1447621179059664,60,105944,0.09879333818236073
2015,3,Nakhon Sawan,45.0,35.59488095,23.77815476,60.51981293,29.686517855,1.217440476,51.84829932,1072160.0,4.197134756006566,60,105944,0.09881360990896881
2015,4,Nakhon Sawan,76.0,36.57988095,24.33671769,46.88460884,30.45829932,1.071972789,43.08010204,1072120.0,7.0887587210386895,60,105944,0.09881729657127933
2015,5,Nakhon Sawan,214.0,36.47458333,25.0817432,48.73494898,30.778163265,1.388222789,36.62278912,1071917.0,19.964232305299756,60,105944,0.09883601062395689
2015,6,Nakhon Sawan,436.0,35.03576531,24.40179422,55.94540816,29.718779765,1.265059524,32.12270408,1072106.0,40.66762055244537,60,105944,0.09881858696807964
2015,7,Nakhon Sawan,421.0,33.29880102,24.09789966,110.787585,28.69835034,1.675212585,33.85306122,1072208.0,39.26476952233149,60,105944,0.09880918627728948
2015,8,Nakhon Sawan,653.0,32.64613095,23.57165816,133.7234694,28.108894555,1.077168367,43.4835034,1071976.0,60.915542885288474,60,105944,0.09883057083367539
2015,9,Nakhon Sawan,568.0,32.13301871,23.45914966,233.7489796,27.796084185,1.130348639,148.5957483,1072076.0,52.98131848861461,60,105944,0.09882135221756666
2015,10,Nakhon Sawan,448.0,31.94943027,23.0785119,161.3620748,27.513971085,0.77712585,178.7640306,1072322.0,41.778495638436965,60,105944,0.0987986817392537
2015,11,Nakhon Sawan,607.0,33.21346088,22.78934524,52.84591837,28.00140306,0.590204082,152.5762755,1072191.0,56.61304748874034,60,105944,0.0988107529348782
2015,12,Nakhon Sawan,117.0,32.0517602,20.92565476,11.77772109,26.48870748,0.819693878,116.6961735,1071942.0,10.914769642387368,60,105944,0.09883370555496472
2015,1,Nakhon Si Thammarat,137.0,30.7,22.35730929,40.92066574,26.528654645,1.932912621,175.4816921,2620780.0,5.227451369439632,80,140348,0.05355199597066522
2015,2,Nakhon Si Thammarat,115.0,32.45119279,22.07224688,20.98404993,27.261719835,2.295575589,111.7145631,2621412.0,4.386948713136279,80,140348,0.053539085042717434
2015,3,Nakhon Si Thammarat,99.0,33.89280166,23.29726768,27.62732316,28.595034670000004,1.640693481,70.29722607,2622055.0,3.7756645074187993,80,140348,0.05352595578658724
2015,4,Nakhon Si Thammarat,70.0,33.81195562,23.77779473,157.267129,28.794875175,1.398460472,75.14882108,2622836.0,2.668866829645468,80,140348,0.05351001740101173
2015,5,Nakhon Si Thammarat,69.0,33.96339806,24.1148405,140.5117892,29.03911928,1.037531207,76.28183079,2622879.0,2.630697031773101,80,140348,0.053509140147143655
2015,6,Nakhon Si Thammarat,234.0,33.12124827,23.69941748,99.36421637,28.410332875,0.728488211,70.77475728,2624025.0,8.917597964958413,80,140348,0.0534857709053839
2015,7,Nakhon Si Thammarat,238.0,32.55918169,23.6565742,117.4902913,28.107877945,1.701705964,72.69944521,2625172.0,9.066072623050985,80,140348,0.05346240170167898
2015,8,Nakhon Si Thammarat,287.0,32.34864078,23.03718447,307.5751734,27.692912625,1.082177531,172.734258,2626069.0,10.928882675969291,80,140348,0.05344414027201875
2015,9,Nakhon Si Thammarat,185.0,31.25828017,22.8068516,215.0468793,27.032565885,1.445811373,193.7317614,2626499.0,7.043596818426354,80,140348,0.05343539060932443
2015,10,Nakhon Si Thammarat,180.0,31.25343967,23.49442441,201.9833564,27.37393204,0.848793343,220.4965326,2628103.0,6.849046631733992,80,140348,0.05340277759281124
2015,11,Nakhon Si Thammarat,362.0,30.76957004,23.77811373,361.2289875,27.273841885000003,0.933786408,234.8443828,2628281.0,13.773260926057754,80,140348,0.05339916089641861
2015,12,Nakhon Si Thammarat,203.0,31.00768377,23.92693481,334.0112344,27.46730929,1.212912621,234.8443828,2628818.0,7.722101720240808,80,140348,0.05338825281932793
2015,1,Nan,0.0,27.60245128,12.25870769,23.64523077,19.930579485,1.257558974,194.0327179,478266.0,0.0,55,29157,0.06096398238637076
2015,2,Nan,0.0,30.93898462,13.38114872,8.351384615,22.16006667,1.432871795,157.5524103,478222.0,0.0,55,29157,0.0609695915286206
2015,3,Nan,5.0,33.60110769,17.32933333,67.24348718,25.46522051,1.538861538,132.5259487,478208.0,1.0455701284796575,55,29157,0.06097137647216274
2015,4,Nan,17.0,33.80188718,20.41323077,81.89753846,27.107558975,1.683907692,112.8489231,478464.0,3.553036383092563,55,29157,0.060938754012841094
2015,5,Nan,80.0,34.54842051,22.43365128,57.87948718,28.491035895,1.695866667,88.66328205,478568.0,16.716537670717642,55,29157,0.060925511108139284
2015,6,Nan,114.0,33.38230769,23.53148718,79.74071795,28.456897435,1.637487179,77.22564103,478557.0,23.821613726264584,55,29157,0.06092691152778039
2015,7,Nan,114.0,31.16003077,22.70549744,181.4148718,26.932764105,1.8328,133.8553846,478605.0,23.819224621556398,55,29157,0.06092080107813332
2015,8,Nan,116.0,31.02205128,22.57116923,222.1534359,26.796610255,1.479210256,222.2152821,478427.0,24.246123233011513,55,29157,0.06094346681938937
2015,9,Nan,44.0,30.99464615,22.19749744,161.1487179,26.596071795,1.403333333,254.9984615,478507.0,9.195267780826613,55,29157,0.06093327788308217
2015,10,Nan,18.0,30.72037949,19.97570256,89.89692308,25.348041025,1.229774359,240.3887179,479369.0,3.7549361765153777,55,29157,0.06082370783258826
2015,11,Nan,12.0,31.23304615,18.40977436,33.63138462,24.821410255,1.047641026,212.8657436,479402.0,2.5031184684252463,55,29157,0.060819520986562424
2015,12,Nan,12.0,28.99325128,15.81884103,7.887076923,22.406046155,1.081692308,183.6233846,479518.0,2.502512940077328,55,29157,0.06080480816152887
2015,1,Narathiwat,31.0,29.10612698,21.80942857,111.3847619,25.457777775,1.908095238,157.2107937,775402.0,3.9979262369712742,96,38154,0.04920544440174258
2015,2,Narathiwat,44.0,30.206,22.10339683,18.61650794,26.154698415,2.235619048,92.58095238,775994.0,5.670146934125779,96,38154,0.049167905937417045
2015,3,Narathiwat,46.0,31.83974603,22.87698413,31.02952381,27.35836508,1.987428571,54.71174603,776693.0,5.922545973763121,96,38154,0.049123656322382206
2015,4,Narathiwat,18.0,32.13231746,23.73279365,173.8720635,27.932555555,1.686253968,78.94380952,777410.0,2.3153805585212437,96,38154,0.049078349905455294
2015,5,Narathiwat,22.0,32.36044444,24.00853968,127.4660317,28.18449206,1.281365079,77.07428571,778077.0,2.827483655216643,96,38154,0.049036277900516276
2015,6,Narathiwat,33.0,32.11028571,23.86209524,167.7352381,27.986190475,1.483365079,106.18,778645.0,4.238131626094048,96,38154,0.04900050729151282
2015,7,Narathiwat,90.0,31.83488889,23.52047619,120.6777778,27.67768254,1.911333333,102.8520635,779319.0,11.54854430599023,96,38154,0.04895812882786125
2015,8,Narathiwat,127.0,31.20069841,22.97765079,250.9907937,27.0891746,1.790761905,154.9609524,779818.0,16.285851314024555,96,38154,0.0489268008689207
2015,9,Narathiwat,77.0,31.01215873,22.92692063,170.1330159,26.96953968,1.61031746,159.9326984,780512.0,9.865319175105572,96,38154,0.04888329711778935
2015,10,Narathiwat,130.0,30.58511111,23.20266667,168.2939683,26.89388889,0.992095238,164.4231746,781609.0,16.632357099265747,96,38154,0.048814688674260406
2015,11,Narathiwat,163.0,29.8251746,23.08419048,368.1844444,26.45468254,1.116952381,170.5514286,782514.0,20.830298243865286,96,38154,0.04875823307953596
2015,12,Narathiwat,114.0,29.95092063,22.9647619,288.3568254,26.457841265,1.599936508,170.5514286,783082.0,14.557862394998224,96,38154,0.04872286682620722
2015,1,Nong Bua Lam Phu,0.0,27.70622103,13.83470588,12.58484848,20.770463455,1.345864528,109.6891266,508901.0,0.0,39,23818,0.04680281626485309
2015,2,Nong Bua Lam Phu,2.0,30.01231729,16.3671836,29.70409982,23.189750445,1.372352941,88.89518717,508812.0,0.39307249042868486,39,23818,0.04681100288515208
2015,3,Nong Bua Lam Phu,1.0,33.43789661,20.55680927,74.257041,26.99735294,1.472673797,73.62085561,508806.0,0.19653856283141316,39,23818,0.046811554895185986
2015,4,Nong Bua Lam Phu,1.0,33.705918,22.48379679,56.66595365,28.094857395,1.929982175,58.04581105,508955.0,0.19648102484502558,39,23818,0.046797850497588195
2015,5,Nong Bua Lam Phu,15.0,34.98484848,24.58513369,76.32976827,29.784991085,1.550356506,47.60944742,509257.0,2.945467612619954,39,23818,0.04677009839825471
2015,6,Nong Bua Lam Phu,58.0,34.44841355,25.50073084,143.7745098,29.974572195,1.79087344,58.33511586,509278.0,11.38867180596845,39,23818,0.04676816984044078
2015,7,Nong Bua Lam Phu,31.0,32.13071301,24.86142602,360.3319073,28.496069515,2.010338681,232.9926916,509301.0,6.086773833155639,39,23818,0.04676605779293581
2015,8,Nong Bua Lam Phu,27.0,31.94919786,24.35661319,276.5787879,28.152905525,1.487397504,260.4190731,509277.0,5.301633492185982,39,23818,0.04676826167292063
2015,9,Nong Bua Lam Phu,22.0,31.43053476,23.90541889,245.2821747,27.667976825,1.519803922,278.8745098,509444.0,4.318433429385761,39,23818,0.046752930645959125
2015,10,Nong Bua Lam Phu,21.0,31.00181818,21.16311943,111.5258467,26.082468805,1.266541889,269.9573975,509625.0,4.120676968359088,39,23818,0.04673632572970321
2015,11,Nong Bua Lam Phu,27.0,31.72199643,19.81294118,16.4631016,25.767468805,1.093244207,218.5071301,509950.0,5.294636729091088,39,23818,0.04670653985684871
2015,12,Nong Bua Lam Phu,10.0,29.03616756,16.92003565,1.024064171,22.978101605,1.306702317,171.4256684,510074.0,1.9604998490415115,39,23818,0.04669518540447072
2015,1,Nong Khai,2.0,27.770436635000003,13.796776295,8.5556901735,20.783606465,1.4286119505000001,93.13777974999999,936093.0,0.21365398523437307,43,36329,0.0388091781478977
2015,2,Nong Khai,3.0,30.030649595,16.59889568,31.603487195,23.3147726375,1.344994551,77.61648927499999,935989.0,0.3205165872675854,43,36329,0.038813490329480366
2015,3,Nong Khai,16.0,33.575967435,20.825720325,69.17968168499999,27.20084388,1.4336919830000001,65.127330125,935960.0,1.7094747638787982,43,36329,0.038814692935595536
2015,4,Nong Khai,12.0,33.897745655,22.520288595,51.014192195,28.209017125000003,1.965449278,51.974190235,936330.0,1.2815994360962482,43,36329,0.03879935492828383
2015,5,Nong Khai,32.0,35.095117415000004,24.488453229999998,82.21422308,29.7917853225,1.637040114,45.201056805,936904.0,3.415504683510797,43,36329,0.03877558426476992
2015,6,Nong Khai,88.0,34.34634609,25.339111035000002,148.809681625,29.8427285625,1.795622675,75.433618625,936880.0,9.392878490308258,43,36329,0.03877657757663735
2015,7,Nong Khai,96.0,32.139070454999995,24.73452558,380.88029745000006,28.4367980175,1.9714876625,190.38632695500002,937316.0,10.242010165195088,43,36329,0.03875854034285129
2015,8,Nong Khai,172.0,31.961235690000002,24.15928109,292.92748670000003,28.06025839,1.440069279,198.91090082,937717.0,18.342421007617435,43,36329,0.03874196585963569
2015,9,Nong Khai,156.0,31.475239665,23.77789831,245.9820322,27.6265689875,1.5179651535,234.61502015000002,938081.0,16.629694024290014,43,36329,0.03872693296207897
2015,10,Nong Khai,179.0,30.94817931,21.0433971,119.20958135,25.995788205,1.1174860135,229.90466494999998,939455.0,19.053600225662752,43,36329,0.038670292882575535
2015,11,Nong Khai,165.0,31.61512762,19.87172805,17.296352595000002,25.743427835,0.8934772799999999,183.84253660000002,940021.0,17.552799352354896,43,36329,0.038647008949800055
2015,12,Nong Khai,20.0,29.065667285,17.04272153,1.178064331,23.0541944075,1.242340117,141.40166713,940227.0,2.127145891364532,43,36329,0.03863854154369104
2015,1,Nonthaburi,22.0,30.85484375,19.6871875,2.85,25.271015625,1.1821875,72.6859375,1175264.0,1.8719198409889182,12,272336,0.2317232553707082
2015,2,Nonthaburi,32.0,32.8353125,21.66796875,7.009375,27.251640625,1.28390625,56.35625,1176940.0,2.718915152854011,12,272336,0.23139327408364063
2015,3,Nonthaburi,38.0,34.5928125,24.59859375,38.546875,29.595703125,1.06734375,46.3265625,1178549.0,3.22430378372049,12,272336,0.23107736716929037
2015,4,Nonthaburi,20.0,35.4221875,24.92125,52.184375,30.17171875,1.12,39.45625,1179777.0,1.695235625037613,12,272336,0.2308368445901217
2015,5,Nonthaburi,43.0,36.2896875,25.59140625,54.828125,30.940546875,1.3665625,34.41875,1181225.0,3.640288683358378,12,272336,0.2305538741560668
2015,6,Nonthaburi,93.0,35.1053125,25.25515625,95.915625,30.180234375,1.17453125,30.58125,1182779.0,7.862838281707741,12,272336,0.23025095981582358
2015,7,Nonthaburi,122.0,33.5971875,24.98578125,122.0125,29.291484375,1.9746875,28.653125,1184553.0,10.299243680949692,12,272336,0.22990613336845206
2015,8,Nonthaburi,194.0,33.33203125,24.67515625,143.671875,29.00359375,1.2465625,34.9078125,1185809.0,16.36013894311816,12,272336,0.2296626185161354
2015,9,Nonthaburi,171.0,32.3690625,24.3459375,281.1609375,28.3575,1.3228125,185.69375,1187399.0,14.40122486207248,12,272336,0.22935508620101583
2015,10,Nonthaburi,278.0,31.93078125,24.4415625,210.2515625,28.186171875,0.85796875,256.3140625,1189800.0,23.365271474197343,12,272336,0.22889225079845352
2015,11,Nonthaburi,699.0,33.0584375,25.07171875,37.890625,29.065078125,0.62234375,213.6875,1191960.0,58.64290748011678,12,272336,0.22847746568676802
2015,12,Nonthaburi,247.0,32.23890625,23.37296875,16.1703125,27.8059375,0.876875,166.7359375,1193711.0,20.69177547999474,12,272336,0.2281423225554594
2015,1,Pathum Thani,23.0,30.64459259,19.30251852,3.054814815,24.973555555,1.087111111,91.04,1075325.0,2.1388882430892986,13,343397,0.31934252435310256
2015,2,Pathum Thani,43.0,32.73237037,21.38718519,9.855555556,27.05977778,1.170444444,69.45925926,1076845.0,3.993146645988977,13,343397,0.31889176250992485
2015,3,Pathum Thani,31.0,34.59333333,24.25103704,37.6362963,29.422185185,0.949407407,55.01333333,1078565.0,2.8741893163601637,13,343397,0.3183832221516552
2015,4,Pathum Thani,22.0,35.43674074,24.60962963,51.80074074,30.023185185,1.046814815,45.53777778,1079646.0,2.037704951437786,13,343397,0.31806443964040065
2015,5,Pathum Thani,45.0,36.33414815,25.48511111,55.96962963,30.90962963,1.300962963,39.00518519,1081104.0,4.162411756870754,13,343397,0.3176354911275881
2015,6,Pathum Thani,67.0,35.06496296,25.172,104.5125926,30.11848148,1.155481481,35.12888889,1082424.0,6.189811016754987,13,343397,0.31724813936128543
2015,7,Pathum Thani,98.0,33.50348148,24.96888889,133.3511111,29.236185185,1.897259259,37.59111111,1083641.0,9.043585467880968,13,343397,0.3168918488687674
2015,8,Pathum Thani,143.0,33.06762963,24.78414815,161.4925926,28.92588889,1.157703704,60.02444444,1085652.0,13.171808277422231,13,343397,0.31630485643650086
2015,9,Pathum Thani,207.0,32.21148148,24.32874074,279.7051852,28.27011111,1.185111111,209.2903704,1088266.0,19.021084918576893,13,343397,0.3155450965113309
2015,10,Pathum Thani,240.0,31.77777778,24.35740741,191.9748148,28.067592595,0.747185185,268.817037,1091229.0,21.99355039134774,13,343397,0.3146883009890683
2015,11,Pathum Thani,426.0,33.07459259,24.96674074,35.63555556,29.020666665,0.537703704,225.4133333,1092834.0,38.98121764147162,13,343397,0.3142261313246111
2015,12,Pathum Thani,117.0,32.05666667,23.1282963,18.45851852,27.592481485,0.792962963,180.137037,1094249.0,10.692264740474974,13,343397,0.31381979787050296
2015,1,Pattani,55.0,29.96801471,22.97125,52.94264706,26.469632355,2.149117647,172.1529412,686770.0,8.008503574704777,94,49238,0.07169503618387524
2015,2,Pattani,33.0,30.98551471,23.17779412,11.09117647,27.081654415000003,2.658235294,104.0794118,687079.0,4.802941146505715,94,49238,0.07166279277928739
2015,3,Pattani,17.0,32.57852941,23.90816176,19.97647059,28.243345585,2.239338235,64.88676471,687619.0,2.472299340186935,94,49238,0.07160651465419077
2015,4,Pattani,8.0,33.01125,24.70264706,142.7183824,28.85694853,1.882352941,64.50147059,688314.0,1.1622602475033197,94,49238,0.07153421258321056
2015,5,Pattani,21.0,33.38485294,24.96,117.9522059,29.17242647,1.246102941,59.64264706,688667.0,3.049369288785436,94,49238,0.07149754525772253
2015,6,Pattani,45.0,32.92316176,24.69683824,112.3713235,28.81,1.493455882,56.63308824,689474.0,6.526714567916992,94,49238,0.07141386042113264
2015,7,Pattani,39.0,32.63360294,24.34794118,96.14485294,28.49077206,2.335220588,48.60367647,690206.0,5.650486956068188,94,49238,0.0713381222417655
2015,8,Pattani,35.0,32.14507353,23.75161765,216.0330882,27.94834559,1.930661765,126.4007353,690759.0,5.066890188908143,94,49238,0.07128101117755975
2015,9,Pattani,65.0,31.74779412,23.73235294,120.2992647,27.74007353,1.839779412,125.7176471,691507.0,9.39976023380819,94,49238,0.07120390682957656
2015,10,Pattani,67.0,31.24669118,23.97551471,165.0455882,27.611102945,1.045955882,157.9779412,693009.0,9.667984109874475,94,49238,0.07104958232865663
2015,11,Pattani,91.0,30.24845588,23.75926471,362.7882353,27.003860295000003,1.48375,219.2419118,693441.0,13.122962155396062,94,49238,0.07100531984696608
2015,12,Pattani,92.0,30.53727941,23.95558824,226.5647059,27.246433825,1.713602941,219.2419118,694023.0,13.25604482848551,94,49238,0.07094577557227931
2015,1,Phangnga,28.0,31.22604396,22.01131868,18.31785714,26.61868132,2.129203297,235.6898352,261479.0,10.708316920288054,82,57971,0.22170422863786385
2015,2,Phangnga,30.0,32.81129121,22.10483516,31.59615385,27.458063185,2.109395604,177.9082418,261629.0,11.466618761681618,82,57971,0.2215771187444817
2015,3,Phangnga,13.0,33.54337912,23.38739011,40.27802198,28.465384615,1.822225275,125.7909341,261879.0,4.964124652988594,82,57971,0.2213655925064629
2015,4,Phangnga,19.0,32.98637363,23.94288462,264.1980769,28.464629125,1.82010989,222.771978,261935.0,7.25370798098765,82,57971,0.22131826598201845
2015,5,Phangnga,40.0,32.78203297,24.0875,248.4585165,28.434766485,1.240027473,298.1142857,262140.0,15.259021896696423,82,57971,0.22114518959334706
2015,6,Phangnga,165.0,31.78043956,24.0217033,299.9379121,27.90107143,0.518379121,324.9813187,262153.0,62.940343997589196,82,57971,0.2211342231444996
2015,7,Phangnga,118.0,30.89494505,24.20098901,305.0887363,27.54796703,1.802554945,329.0717033,262310.0,44.98494148145324,82,57971,0.22100186801875643
2015,8,Phangnga,78.0,30.88046703,23.39024725,950.239011,27.13535714,0.900576923,329.393956,262408.0,29.724703515136735,82,57971,0.22091933172769124
2015,9,Phangnga,53.0,29.55274725,22.92582418,570.393956,26.239285715,1.458296703,329.393956,262489.0,20.191322303029843,82,57971,0.22085115947715905
2015,10,Phangnga,44.0,30.41434066,23.46593407,231.7156593,26.940137365,0.993983516,329.393956,263626.0,16.690311274305266,82,57971,0.21989864429153422
2015,11,Phangnga,61.0,30.90887363,23.37681319,181.514011,27.14284341,1.295384615,329.393956,263899.0,23.1149038078962,82,57971,0.21967116207336898
2015,12,Phangnga,29.0,31.63813187,23.42736264,144.6983516,27.532747255,1.65239011,329.3848901,264074.0,10.981770261366131,82,57971,0.219525587524709
2015,1,Phatthalung,37.0,30.73262458,22.68830565,51.56611296,26.710465115,2.041893688,151.1913621,520570.0,7.107593599323818,93,32195,0.06184566917033252
2015,2,Phatthalung,27.0,32.15681063,22.57797342,22.48637874,27.367392025,2.461960133,88.08272425,520561.0,5.186712027985193,93,32195,0.0618467384225864
2015,3,Phatthalung,17.0,33.57943522,23.51714286,25.51328904,28.54828904,1.924285714,57.30199336,520637.0,3.2652308614255228,93,32195,0.061837710343291004
2015,4,Phatthalung,11.0,33.43936877,24.06229236,155.6129568,28.750830565,1.625215947,62.13255814,520846.0,2.1119486374091383,93,32195,0.061812896710352006
2015,5,Phatthalung,31.0,33.36275748,24.32328904,130.258804,28.84302326,0.967740864,63.49933555,521234.0,5.947424765076722,93,32195,0.061766883971498404
2015,6,Phatthalung,69.0,32.71179402,24.10707641,75.65083056,28.409435215,0.864518272,54.28139535,521503.0,13.230988124708775,93,32195,0.06173502357608681
2015,7,Phatthalung,72.0,32.29830565,23.95704319,97.67707641,28.12767442,1.813920266,49.89501661,521644.0,13.8025166588708,93,32195,0.06171833664338131
2015,8,Phatthalung,63.0,32.02724252,23.27335548,263.4122924,27.650299,1.06358804,152.013289,521966.0,12.069751669648982,93,32195,0.061680262699103004
2015,9,Phatthalung,40.0,30.9776412,23.0807309,137.6983389,27.02918605,1.275747508,151.2531561,522051.0,7.662086654369017,93,32195,0.06167021995935263
2015,10,Phatthalung,31.0,31.00534884,23.49292359,192.8026578,27.249136215,0.868704319,178.6883721,522343.0,5.93479763297297,93,32195,0.06163574509469831
2015,11,Phatthalung,76.0,30.52933555,23.59511628,442.655814,27.062225915,1.172790698,205.4528239,522621.0,14.542086904276713,93,32195,0.061602958931998526
2015,12,Phatthalung,64.0,30.90458472,23.92637874,330.6265781,27.41548173,1.260930233,205.4528239,522723.0,12.243578338814247,93,32195,0.06159093822158199
2015,1,Phayao,0.0,27.6115942,12.94393116,30.2951087,20.27776268,1.06923913,179.6735507,483840.0,0.0,56,32708,0.0676008597883598
2015,2,Phayao,0.0,31.48365942,13.89820652,4.165217391,22.69093297,1.280525362,138.9152174,483517.0,0.0,56,32708,0.06764601865084371
2015,3,Phayao,2.0,34.32054348,17.78206522,51.31865942,26.05130435,1.376213768,109.1798913,483113.0,0.41398182205819345,56,32708,0.06770258717939695
2015,4,Phayao,3.0,34.68644928,21.28269928,85.43460145,27.98457428,1.450905797,91.60815217,483055.0,0.621047292751343,56,32708,0.06771071617103643
2015,5,Phayao,36.0,35.11155797,22.95297101,65.02445652,29.03226449,1.533206522,72.33478261,482937.0,7.454388460606663,56,32708,0.06772726049153409
2015,6,Phayao,69.0,33.72217391,23.76304348,60.15,28.742608695,1.487916667,60.99746377,482445.0,14.302148431427417,56,32708,0.06779632911523593
2015,7,Phayao,51.0,31.42480072,22.94496377,175.1059783,27.184882245,1.687282609,110.7347826,482510.0,10.56972912478498,56,32708,0.06778719612028766
2015,8,Phayao,47.0,31.13855072,22.76125,220.2518116,26.94990036,1.349003623,198.9552536,482763.0,9.735625969678704,56,32708,0.06775167110984065
2015,9,Phayao,24.0,31.23818841,22.53335145,141.5478261,26.88576993,1.253713768,211.4692029,482657.0,4.97247527747448,56,32708,0.06776655057318137
2015,10,Phayao,25.0,30.87201087,20.58166667,98.71394928,25.72683877,1.033623188,201.0570652,483031.0,5.175651252197064,56,32708,0.06771408046274463
2015,11,Phayao,43.0,31.34918478,18.92403986,48.32789855,25.13661232,0.824692029,180.1976449,482884.0,8.904830145542201,56,32708,0.06773469404660333
2015,12,Phayao,19.0,28.93882246,16.29128623,11.24746377,22.615054345,0.916413043,153.7130435,482645.0,3.9366408022459574,56,32708,0.06776823545255829
2015,1,Phetchabun,1.0,29.68667774,14.89542359,8.014119601,22.291050665,1.367765781,55.59742525,995807.0,0.10042106552775788,67,75178,0.07549454864245783
2015,2,Phetchabun,10.0,32.32450997,17.68990033,19.00980066,25.00720515,1.226063123,43.55863787,995505.0,1.0045152962566737,67,75178,0.07551745094198421
2015,3,Phetchabun,9.0,34.82164452,21.51288206,74.43430233,28.16726329,1.353621262,35.79975083,995351.0,0.9042036427350754,67,75178,0.075529134948375
2015,4,Phetchabun,12.0,35.33210133,22.30153654,48.35215947,28.816818935,1.433579734,29.71702658,995677.0,1.2052101233632995,67,75178,0.07550440554517178
2015,5,Phetchabun,46.0,35.63334718,23.80292359,52.88114618,29.718135385,1.625614618,25.47217608,995927.0,4.618812422998874,67,75178,0.07548545224700204
2015,6,Phetchabun,114.0,34.31583056,23.78354651,68.61694352,29.049688535,1.476818937,22.40996678,996144.0,11.444128559726305,67,75178,0.07546900849676352
2015,7,Phetchabun,98.0,32.33834718,23.27579734,154.3216777,27.80707226,1.890398671,46.98255814,996321.0,9.836187333198838,67,75178,0.07545560115665534
2015,8,Phetchabun,208.0,31.87536545,22.78669435,182.8524917,27.3310299,1.281486711,92.68662791,995998.0,20.883576071437894,67,75178,0.07548007124512299
2015,9,Phetchabun,138.0,31.48873754,22.66937708,220.048505,27.07905731,1.286021595,161.9663621,996041.0,13.854851356520465,67,75178,0.07547681270148518
2015,10,Phetchabun,59.0,31.2491113,21.40790698,122.466196,26.32850914,0.852782392,158.4334718,996885.0,5.918435927915457,67,75178,0.07541291121844546
2015,11,Phetchabun,81.0,32.56312292,20.55749169,27.84518272,26.560307305,0.709493355,115.9576412,996913.0,8.125082128530774,67,75178,0.07541079311835637
2015,12,Phetchabun,14.0,31.14980897,18.38447674,4.560631229,24.767142855,0.977641196,79.75747508,996986.0,1.4042323563219543,67,75178,0.07540527148826563
2015,1,Phetchaburi,51.0,29.13923256,19.29932558,2.586976744,24.21927907,1.573930233,114.5476744,474403.0,10.750353602317018,76,60844,0.12825382638811306
2015,2,Phetchaburi,65.0,31.02276744,20.82811628,4.626511628,25.92544186,1.398883721,92.71953488,474647.0,13.694387618588129,76,60844,0.12818789542544248
2015,3,Phetchaburi,88.0,32.53965116,23.47839535,46.27,28.009023255,1.306139535,78.40837209,474900.0,18.530216887765846,76,60844,0.12811960412718468
2015,4,Phetchaburi,95.0,32.942,23.63518605,103.5676744,28.288593025,1.28555814,72.45255814,475016.0,19.99932633848123,76,60844,0.12808831702511073
2015,5,Phetchaburi,151.0,33.73532558,24.12095349,42.5427907,28.928139535,1.355930233,61.86093023,475074.0,31.78452199025836,76,60844,0.12807267920366092
2015,6,Phetchaburi,433.0,32.12372093,23.18813953,109.7532558,27.65593023,0.754976744,79.48790698,475579.0,91.04691334142171,76,60844,0.1279366834952763
2015,7,Phetchaburi,508.0,30.89895349,23.02327907,103.6016279,26.96111628,1.70944186,94.06651163,475812.0,106.76485670811161,76,60844,0.1278740342824477
2015,8,Phetchaburi,568.0,30.79446512,22.63153488,139.184186,26.713,1.001069767,118.745814,476013.0,119.32447223080042,76,60844,0.12782003852835952
2015,9,Phetchaburi,370.0,30.20009302,22.18190698,277.0146512,26.191000000000003,1.463930233,223.5132558,476071.0,77.71949982250547,76,60844,0.12780446614055466
2015,10,Phetchaburi,270.0,30.51048837,22.79632558,172.8816279,26.653406975000003,0.915697674,253.7927907,478092.0,56.474486082176654,76,60844,0.12726420856236875
2015,11,Phetchaburi,308.0,31.086,22.90897674,77.33488372,26.99748837,0.646488372,237.075814,478187.0,64.4099484093043,76,60844,0.12723892535765297
2015,12,Phetchaburi,66.0,30.22716279,22.06313953,20.81325581,26.14515116,1.000790698,197.6037209,478589.0,13.790538436946942,76,60844,0.12713204858448482
2015,1,Phichit,2.0,31.00972136,17.47173375,11.25572755,24.240727555,1.09628483,49.26996904,547429.0,0.36534418161989957,66,43724,0.07987154498574245
2015,2,Phichit,16.0,33.75371517,20.20250774,15.24674923,26.978111455,1.183622291,39.24210526,547216.0,2.9238911142949036,66,43724,0.07990263442589397
2015,3,Phichit,38.0,36.25712074,24.07114551,58.78947368,30.164133125,1.192569659,32.75201238,546981.0,6.947224857901828,66,43724,0.07993696307549988
2015,4,Phichit,42.0,37.17894737,24.51575851,40.19411765,30.84735294,1.176842105,28.17244582,546790.0,7.681193876991166,66,43724,0.07996488597084804
2015,5,Phichit,72.0,37.34671827,25.57356037,46.14520124,31.46013932,1.272786378,24.75108359,546736.0,13.169061484884844,66,43724,0.0799727839395979
2015,6,Phichit,81.0,35.96888545,25.14071207,55.94055728,30.55479876,1.246377709,22.09318885,546630.0,14.818067065473905,66,43724,0.07998829189762728
2015,7,Phichit,68.0,34.04337461,24.59783282,120.2894737,29.320603715,1.673065015,25.0996904,546570.0,12.441224362844649,66,43724,0.0799970726530911
