CCA_1,ID_1,ADM1_EN,LATITUDE,LONGITIDE,Month,Year,Population
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2013,853229.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2013,852632.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2013,855860.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2013,855991.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2013,856068.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2013,856230.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2013,856244.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2013,856391.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2013,856376.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2014,856001.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2014,855818.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2014,855680.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2014,855453.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2014,854646.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2014,854813.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2014,855404.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2014,857790.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2014,858683.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2014,858928.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2014,858722.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2014,858988.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2015,859065.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2015,859092.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2015,859159.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2015,859038.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2015,858729.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2015,858885.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2015,858895.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2015,862718.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2015,862985.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2015,863429.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2015,863311.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2015,863404.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2016,863440.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2016,863452.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2016,863153.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2016,862884.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2016,862727.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2016,862099.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2016,865214.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2016,865617.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2016,865663.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2016,865569.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2016,865750.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2016,865759.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2017,865529.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2017,865356.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2017,865228.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2017,865161.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2017,864974.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2017,864683.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2017,862356.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2017,861902.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2017,863142.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2017,865450.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2017,865584.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2017,865368.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2018,865028.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2018,864933.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2018,864718.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2018,864466.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2018,864112.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2018,863472.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2018,863132.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2018,863063.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2018,866255.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2018,866591.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2018,867199.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2018,866891.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2019,866685.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2019,866516.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2019,865294.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2019,862371.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2019,861564.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2019,861253.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2019,865921.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2019,865902.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2019,865825.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2019,865814.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2019,865531.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2019,865247.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2020,864960.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2020,864759.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2020,863899.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2020,862752.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2020,861293.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2020,857754.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2020,856132.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2020,855619.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2020,850461.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2020,850296.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2020,849993.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2020,849481.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2021,849282.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2021,849150.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2021,848551.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2021,848043.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2021,847403.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2021,847068.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2021,847773.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2021,847684.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2021,847460.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2021,847418.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2021,847456.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2021,847384.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,1,2022,847109.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,2,2022,846780.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,3,2022,846372.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,4,2022,846127.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,5,2022,846437.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,6,2022,846371.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,7,2022,845807.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,8,2022,845543.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,9,2022,845179.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,10,2022,844932.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,11,2022,844748.0
65.0,45.0,Phitsanulok,16.8283126,100.2728869,12,2022,844494.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2002,742616.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2002,742772.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2002,742831.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2002,742847.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2002,744005.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2002,744862.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2002,745541.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2002,745902.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2002,746528.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2002,746993.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2002,747676.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2002,748243.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2003,748172.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2003,748623.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2003,748724.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2003,749012.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2003,750174.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2003,750634.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2003,750769.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2003,751468.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2003,751636.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2003,751898.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2003,752068.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2003,751272.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2004,755671.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2004,756287.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2004,757112.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2004,758014.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2004,757082.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2004,764115.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2004,764133.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2004,764378.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2004,765022.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2004,741193.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2004,741837.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2004,740578.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2005,739679.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2005,740425.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2005,740818.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2005,741524.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2005,742288.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2005,742759.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2005,743200.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2005,744473.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2005,744858.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2005,746223.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2005,746499.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2005,746919.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2006,747360.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2006,747743.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2006,748248.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2006,749137.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2006,750001.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2006,750867.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2006,751438.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2006,752138.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2006,752862.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2006,753498.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2006,754179.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2006,754595.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2007,755315.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2007,756160.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2007,756836.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2007,757589.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2007,758794.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2007,759365.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2007,757669.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2007,758578.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2007,759552.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2007,760602.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2007,760364.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2007,760712.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2008,761318.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2008,761646.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2008,762318.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2008,763353.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2008,764289.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2008,764811.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2008,765361.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2008,766085.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2008,767176.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2008,768210.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2008,768763.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2008,769126.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2009,769696.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2009,770411.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2009,770959.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2009,771496.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2009,771892.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2009,771912.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2009,772020.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2009,772845.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2009,773692.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2009,774371.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2009,774747.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2009,775157.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2010,776035.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2010,776533.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2010,777023.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2010,777319.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2010,777834.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2010,778563.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2010,779078.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2010,779476.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2010,780134.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2010,780970.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2010,781530.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2010,782096.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2011,782581.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2011,782954.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2011,783424.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2011,783836.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2011,782980.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2011,783683.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2011,784886.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2011,785729.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2011,786667.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2011,786517.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2011,786845.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2011,787653.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2012,788417.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2012,788841.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2012,789350.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2012,789836.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2012,790248.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2012,790606.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2012,791106.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2012,791741.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2012,792567.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2012,793143.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2012,793486.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2012,793509.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2013,793659.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2013,793865.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2013,794062.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2013,794450.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2013,794545.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2013,794884.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2013,795259.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2013,795822.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2013,796279.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2013,797082.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2013,797616.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2013,797970.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2014,798160.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2014,798540.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2014,798905.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2014,799366.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2014,799994.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2014,800452.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2014,801008.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2014,801431.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2014,801908.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2014,802668.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2014,803431.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2014,803599.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2015,803773.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2015,804118.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2015,804541.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2015,804813.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2015,805380.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2015,805740.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2015,806129.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2015,806406.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2015,806626.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2015,807472.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2015,808100.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2015,808360.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2016,808505.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2016,808529.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2016,808668.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2016,808809.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2016,809044.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2016,808392.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2016,808631.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2016,809014.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2016,809252.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2016,809596.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2016,810225.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2016,810320.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2017,810519.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2017,810767.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2017,811003.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2017,811350.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2017,811971.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2017,812242.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,7,2017,812364.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,8,2017,812671.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,9,2017,812998.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,10,2017,813188.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,11,2017,813742.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,12,2017,813852.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,1,2018,814100.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,2,2018,814434.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,3,2018,814796.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,4,2018,815159.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,5,2018,815608.0
14.0,46.0,Phra Nakhon Si Ayutthaya,14.35879925,100.5684244,6,2018,815941.0
