year,month,province,soil
2023,7,Kanchanaburi,229.58431163287085
2023,8,Kanchanaburi,232.88719316969053
2023,9,Kanchanaburi,355.3637139807897
2023,10,Kanchanaburi,380.8582710779082
2023,11,Kanchanaburi,337.3115261472786
2023,12,Kanchanaburi,277.8120597652081
2023,1,Khon Kaen,79.90346153846154
2023,2,Khon Kaen,56.95250000000001
2023,3,Khon Kaen,44.78211538461539
2023,4,Khon Kaen,37.080000000000005
2023,5,Khon Kaen,32.51634615384615
2023,6,Khon Kaen,38.34019230769231
2023,7,Khon Kaen,42.44923076923077
2023,8,Khon Kaen,40.63923076923077
2023,9,Khon Kaen,207.66788461538465
2023,10,Khon Kaen,200.4530769230769
2023,11,Khon Kaen,135.18942307692308
2023,12,Khon Kaen,86.8146153846154
2023,1,Krabi,218.5255319148936
2023,2,Krabi,154.75021276595746
2023,3,Krabi,90.89659574468084
2023,4,Krabi,64.20255319148936
2023,5,Krabi,67.10723404255319
2023,6,Krabi,83.85063829787235
2023,7,Krabi,192.24468085106383
2023,8,Krabi,255.7187234042553
2023,9,Krabi,255.94255319148937
2023,10,Krabi,255.94255319148937
2023,11,Krabi,255.94255319148937
2023,12,Krabi,218.83744680851063
2023,1,Lampang,41.02071778140294
2023,2,Lampang,31.87438825448613
2023,3,Lampang,26.16199021207177
2023,4,Lampang,22.261827079934747
2023,5,Lampang,19.410603588907016
2023,6,Lampang,17.22838499184339
2023,7,Lampang,15.523980424143556
2023,8,Lampang,23.372756933115824
2023,9,Lampang,138.42283849918437
2023,10,Lampang,155.75709624796085
2023,11,Lampang,100.62659053833606
2023,12,Lampang,71.60897226753671
2023,1,Lamphun,24.9131221719457
2023,2,Lamphun,19.6737556561086
2023,3,Lamphun,16.32262443438914
2023,4,Lamphun,13.983257918552036
2023,5,Lamphun,12.24841628959276
2023,6,Lamphun,10.904524886877828
2023,7,Lamphun,9.83710407239819
2023,8,Lamphun,8.961085972850679
2023,9,Lamphun,105.5343891402715
2023,10,Lamphun,105.5470588235294
2023,11,Lamphun,49.83212669683259
2023,12,Lamphun,31.038914027149325
2023,1,Loei,144.17984644913628
2023,2,Loei,104.96007677543189
2023,3,Loei,75.08023032629559
2023,4,Loei,58.766218809980806
2023,5,Loei,48.58310940499041
2023,6,Loei,48.3696737044146
2023,7,Loei,46.20806142034549
2023,8,Loei,66.22476007677542
2023,9,Loei,254.08310940499044
2023,10,Loei,292.5295585412668
2023,11,Loei,229.4802303262956
2023,12,Loei,177.3667946257198
2023,1,Lop Buri,85.25628930817611
2023,2,Lop Buri,59.8619496855346
2023,3,Lop Buri,46.63333333333334
2023,4,Lop Buri,38.40880503144654
2023,5,Lop Buri,36.44496855345912
2023,6,Lop Buri,34.497484276729566
2023,7,Lop Buri,34.18018867924528
2023,8,Lop Buri,33.32106918238994
2023,9,Lop Buri,202.2053459119497
2023,10,Lop Buri,219.0103773584906
2023,11,Lop Buri,161.3238993710692
2023,12,Lop Buri,107.27955974842769
2023,1,Mae Hong Son,202.79429477020605
2023,2,Mae Hong Son,167.74548335974646
2023,3,Mae Hong Son,130.08494453248812
2023,4,Mae Hong Son,94.32805071315371
2023,5,Mae Hong Son,83.49350237717908
2023,6,Mae Hong Son,94.08462757527734
2023,7,Mae Hong Son,114.7812995245642
2023,8,Mae Hong Son,147.97765451664026
2023,9,Mae Hong Son,282.04976228209193
2023,10,Mae Hong Son,342.002852614897
2023,11,Mae Hong Son,288.40919175911256
2023,12,Mae Hong Son,243.99984152139464
2023,1,Maha Sarakham,82.6419117647059
2023,2,Maha Sarakham,58.92904411764706
2023,3,Maha Sarakham,46.3125
2023,4,Maha Sarakham,38.326470588235296
2023,5,Maha Sarakham,33.47573529411765
2023,6,Maha Sarakham,74.00588235294119
2023,7,Maha Sarakham,99.05110294117648
2023,8,Maha Sarakham,90.00330882352942
2023,9,Maha Sarakham,243.82132352941176
2023,10,Maha Sarakham,224.07830882352943
2023,11,Maha Sarakham,153.4327205882353
2023,12,Maha Sarakham,97.15551470588235
2023,1,Mukdahan,130.6223880597015
2023,2,Mukdahan,91.94776119402984
2023,3,Mukdahan,68.34676616915424
2023,4,Mukdahan,54.87014925373135
2023,5,Mukdahan,49.79054726368159
2023,6,Mukdahan,111.12885572139304
2023,7,Mukdahan,235.3810945273632
2023,8,Mukdahan,312.636815920398
2023,9,Mukdahan,312.636815920398
2023,10,Mukdahan,285.1268656716418
2023,11,Mukdahan,213.63432835820896
2023,12,Mukdahan,155.31442786069653
2023,1,Nakhon Nayok,184.8679245283019
2023,2,Nakhon Nayok,140.6188679245283
2023,3,Nakhon Nayok,95.20754716981132
2023,4,Nakhon Nayok,72.77264150943397
2023,5,Nakhon Nayok,66.30377358490567
2023,6,Nakhon Nayok,60.73018867924529
2023,7,Nakhon Nayok,66.92264150943396
2023,8,Nakhon Nayok,81.51037735849057
2023,9,Nakhon Nayok,258.9877358490566
2023,10,Nakhon Nayok,302.69528301886794
2023,11,Nakhon Nayok,272.17735849056606
2023,12,Nakhon Nayok,215.5424528301887
2023,1,Nakhon Pathom,198.2529411764706
2023,2,Nakhon Pathom,161.63333333333335
2023,3,Nakhon Pathom,110.04411764705884
2023,4,Nakhon Pathom,79.86666666666667
2023,5,Nakhon Pathom,63.339215686274514
2023,6,Nakhon Pathom,55.66666666666666
2023,7,Nakhon Pathom,56.68823529411765
2023,8,Nakhon Pathom,48.07254901960785
2023,9,Nakhon Pathom,144.51568627450982
2023,10,Nakhon Pathom,225.95980392156864
2023,11,Nakhon Pathom,197.71960784313728
2023,12,Nakhon Pathom,153.771568627451
2023,1,Nakhon Phanom,131.481884057971
2023,2,Nakhon Phanom,96.82282608695652
2023,3,Nakhon Phanom,70.69239130434784
2023,4,Nakhon Phanom,56.26195652173914
2023,5,Nakhon Phanom,46.94891304347826
2023,6,Nakhon Phanom,174.41014492753624
2023,7,Nakhon Phanom,306.036231884058
2023,8,Nakhon Phanom,311.4101449275363
2023,9,Nakhon Phanom,311.4101449275363
2023,10,Nakhon Phanom,283.2902173913044
2023,11,Nakhon Phanom,217.28731884057973
2023,12,Nakhon Phanom,163.3231884057971
2023,1,Nakhon Ratchasima,103.19285004965244
2023,2,Nakhon Ratchasima,73.10158887785502
2023,3,Nakhon Ratchasima,54.39602780536247
2023,4,Nakhon Ratchasima,43.8103277060576
2023,5,Nakhon Ratchasima,40.50635551142006
2023,6,Nakhon Ratchasima,35.41767626613704
2023,7,Nakhon Ratchasima,40.58768619662364
2023,8,Nakhon Ratchasima,38.54577954319762
2023,9,Nakhon Ratchasima,174.17795431976168
2023,10,Nakhon Ratchasima,194.53525322740813
2023,11,Nakhon Ratchasima,141.52383316782522
2023,12,Nakhon Ratchasima,97.03892750744788
2023,1,Nakhon Sawan,104.61774891774893
2023,2,Nakhon Sawan,77.4004329004329
2023,3,Nakhon Sawan,56.91753246753247
2023,4,Nakhon Sawan,45.48896103896104
2023,5,Nakhon Sawan,38.79242424242425
2023,6,Nakhon Sawan,34.56558441558442
2023,7,Nakhon Sawan,36.91883116883117
2023,8,Nakhon Sawan,33.07272727272727
2023,9,Nakhon Sawan,215.85086580086585
2023,10,Nakhon Sawan,242.63636363636363
2023,11,Nakhon Sawan,183.91147186147188
2023,12,Nakhon Sawan,129.19372294372295
2023,1,Nakhon Si Thammarat,224.3072340425532
2023,2,Nakhon Si Thammarat,175.08978723404255
2023,3,Nakhon Si Thammarat,102.8804255319149
2023,4,Nakhon Si Thammarat,68.57106382978724
2023,5,Nakhon Si Thammarat,72.55765957446808
2023,6,Nakhon Si Thammarat,66.23276595744682
2023,7,Nakhon Si Thammarat,85.99808510638299
2023,8,Nakhon Si Thammarat,103.1244680851064
2023,9,Nakhon Si Thammarat,183.63106382978725
2023,10,Nakhon Si Thammarat,224.5191489361702
2023,11,Nakhon Si Thammarat,227.0872340425532
2023,12,Nakhon Si Thammarat,224.6544680851064
2023,1,Nan,176.1244556113903
2023,2,Nan,139.6815745393635
2023,3,Nan,107.90452261306532
