year,month,province,ppt
2024,11,Nong Bua Lam Phu,3.3424242424242427
2024,12,Nong Bua Lam Phu,0.1080808080808081
2024,1,Nong Khai,12.634591194968554
2024,2,Nong Khai,0.638993710691824
2024,3,Nong Khai,51.82955974842767
2024,4,Nong Khai,5.315094339622641
2024,5,Nong Khai,144.94465408805033
2024,6,Nong Khai,264.72452830188683
2024,7,Nong Khai,314.5955974842768
2024,8,Nong Khai,290.6509433962264
2024,9,Nong Khai,391.733962264151
2024,10,Nong Khai,31.3245283018868
2024,11,Nong Khai,4.386792452830188
2024,12,Nong Khai,0.1786163522012578
2024,1,Nonthaburi,4.259375
2024,2,Nonthaburi,3.703125
2024,3,Nonthaburi,43.940625
2024,4,Nonthaburi,2.3156250000000003
2024,5,Nonthaburi,171.48125000000002
2024,6,Nonthaburi,107.53125
2024,7,Nonthaburi,143.49687500000002
2024,8,Nonthaburi,129.546875
2024,9,Nonthaburi,200.90625
2024,10,Nonthaburi,195.378125
2024,11,Nonthaburi,21.13125
2024,12,Nonthaburi,6.1156250000000005
2024,1,Pathum Thani,2.4315068493150687
2024,2,Pathum Thani,4.687671232876713
2024,3,Pathum Thani,38.772602739726025
2024,4,Pathum Thani,3.245205479452055
2024,5,Pathum Thani,154.06027397260277
2024,6,Pathum Thani,138.5054794520548
2024,7,Pathum Thani,147.85616438356163
2024,8,Pathum Thani,144.83972602739726
2024,9,Pathum Thani,202.50547945205483
2024,10,Pathum Thani,180.86712328767123
2024,11,Pathum Thani,21.873972602739727
2024,12,Pathum Thani,5.843835616438357
2024,1,Pattani,109.04835164835168
2024,2,Pattani,17.123076923076923
2024,3,Pattani,26.187912087912085
2024,4,Pattani,36.18021978021978
2024,5,Pattani,162.0956043956044
2024,6,Pattani,119.44615384615383
2024,7,Pattani,79.97252747252747
2024,8,Pattani,193.7384615384616
2024,9,Pattani,123.8
2024,10,Pattani,159.8813186813187
2024,11,Pattani,704.3725274725275
2024,12,Pattani,348.4384615384616
2024,1,Phangnga,23.95837563451777
2024,2,Phangnga,20.715736040609137
2024,3,Phangnga,50.58984771573604
2024,4,Phangnga,50.20812182741117
2024,5,Phangnga,314.3060913705584
2024,6,Phangnga,270.48883248730965
2024,7,Phangnga,434.5187817258884
2024,8,Phangnga,631.4903553299492
2024,9,Phangnga,596.9208121827412
2024,10,Phangnga,342.4091370558376
2024,11,Phangnga,254.35786802030452
2024,12,Phangnga,159.4477157360406
2024,1,Phatthalung,84.90222222222224
2024,2,Phatthalung,20.314444444444447
2024,3,Phatthalung,26.201666666666668
2024,4,Phatthalung,31.45888888888889
2024,5,Phatthalung,176.89666666666668
2024,6,Phatthalung,98.29
2024,7,Phatthalung,116.32166666666669
2024,8,Phatthalung,242.75722222222225
2024,9,Phatthalung,188.485
2024,10,Phatthalung,186.11055555555555
2024,11,Phatthalung,677.5572222222222
2024,12,Phatthalung,377.3488888888889
2024,1,Phayao,5.202622950819673
2024,2,Phayao,2.0413114754098363
2024,3,Phayao,31.68131147540984
2024,4,Phayao,6.128524590163934
2024,5,Phayao,156.62295081967213
2024,6,Phayao,98.01672131147542
2024,7,Phayao,201.62360655737703
2024,8,Phayao,299.0914754098361
2024,9,Phayao,272.14983606557377
2024,10,Phayao,76.59081967213115
2024,11,Phayao,13.909508196721314
2024,12,Phayao,4.450163934426231
2024,1,Phetchabun,5.4
2024,2,Phetchabun,3.791059602649007
2024,3,Phetchabun,53.08675496688742
2024,4,Phetchabun,10.239900662251657
2024,5,Phetchabun,130.36043046357617
2024,6,Phetchabun,130.4475165562914
2024,7,Phetchabun,191.26688741721856
2024,8,Phetchabun,148.16473509933775
2024,9,Phetchabun,194.29850993377485
2024,10,Phetchabun,91.55066225165564
2024,11,Phetchabun,5.728973509933775
2024,12,Phetchabun,0.3572847682119205
2024,1,Phetchaburi,8.640604026845638
2024,2,Phetchaburi,4.099328859060403
2024,3,Phetchaburi,31.24026845637584
2024,4,Phetchaburi,3.378859060402685
2024,5,Phetchaburi,104.14429530201345
2024,6,Phetchaburi,122.30402684563758
2024,7,Phetchaburi,109.05
2024,8,Phetchaburi,82.69832214765101
2024,9,Phetchaburi,108.0530201342282
2024,10,Phetchaburi,193.68825503355703
2024,11,Phetchaburi,66.43691275167785
2024,12,Phetchaburi,5.640604026845638
2024,1,Phichit,5.724766355140187
2024,2,Phichit,2.244392523364486
2024,3,Phichit,48.40934579439252
2024,4,Phichit,8.289719626168225
2024,5,Phichit,147.87803738317757
2024,6,Phichit,131.15560747663554
2024,7,Phichit,161.77336448598132
2024,8,Phichit,160.54439252336448
2024,9,Phichit,184.6677570093458
2024,10,Phichit,117.9855140186916
2024,11,Phichit,7.412149532710281
2024,12,Phichit,0.7967289719626168
2024,1,Phitsanulok,11.125343811394892
2024,2,Phitsanulok,3.638506876227898
2024,3,Phitsanulok,47.676424361493126
2024,4,Phitsanulok,8.843418467583497
2024,5,Phitsanulok,162.77662082514735
2024,6,Phitsanulok,159.7220039292731
2024,7,Phitsanulok,226.6424361493124
2024,8,Phitsanulok,136.95343811394892
2024,9,Phitsanulok,207.1003929273085
2024,10,Phitsanulok,91.54557956777997
2024,11,Phitsanulok,6.785461689587427
2024,12,Phitsanulok,0.5750491159135561
2024,1,Phra Nakhon Si Ayutthaya,2.463934426229508
2024,2,Phra Nakhon Si Ayutthaya,4.017213114754099
2024,3,Phra Nakhon Si Ayutthaya,36.50409836065574
2024,4,Phra Nakhon Si Ayutthaya,3.2122950819672136
2024,5,Phra Nakhon Si Ayutthaya,140.38688524590165
2024,6,Phra Nakhon Si Ayutthaya,111.20901639344262
2024,7,Phra Nakhon Si Ayutthaya,130.5188524590164
2024,8,Phra Nakhon Si Ayutthaya,157.4450819672131
2024,9,Phra Nakhon Si Ayutthaya,189.04754098360652
2024,10,Phra Nakhon Si Ayutthaya,176.22295081967215
2024,11,Phra Nakhon Si Ayutthaya,22.80819672131148
2024,12,Phra Nakhon Si Ayutthaya,6.353278688524591
2024,1,Phrae,12.28416149068323
2024,2,Phrae,1.382919254658385
2024,3,Phrae,48.82391304347826
2024,4,Phrae,7.085093167701864
2024,5,Phrae,154.95993788819877
2024,6,Phrae,96.24223602484471
2024,7,Phrae,139.22950310559006
2024,8,Phrae,164.344099378882
2024,9,Phrae,205.6518633540373
2024,10,Phrae,90.74347826086957
2024,11,Phrae,5.885714285714286
2024,12,Phrae,1.727329192546584
2024,1,Phuket,27.3375
2024,2,Phuket,37.20416666666667
2024,3,Phuket,21.55416666666667
2024,4,Phuket,50.083333333333336
2024,5,Phuket,213.8166666666667
2024,6,Phuket,196.55833333333337
2024,7,Phuket,323.93333333333334
2024,8,Phuket,483.0875
2024,9,Phuket,552.975
2024,10,Phuket,278.9833333333333
2024,11,Phuket,202.2708333333333
2024,12,Phuket,105.42083333333332
2024,1,Prachin Buri,0.5979508196721312
2024,2,Prachin Buri,7.452459016393443
2024,3,Prachin Buri,74.66680327868853
2024,4,Prachin Buri,9.927868852459016
2024,5,Prachin Buri,154.37581967213117
2024,6,Prachin Buri,156.85
2024,7,Prachin Buri,193.1065573770492
2024,8,Prachin Buri,151.80532786885246
2024,9,Prachin Buri,220.7045081967213
2024,10,Prachin Buri,156.60901639344263
2024,11,Prachin Buri,21.567622950819672
2024,12,Prachin Buri,4.164344262295082
2024,1,Prachuap Khiri Khan,27.68229508196721
2024,2,Prachuap Khiri Khan,17.01311475409836
2024,3,Prachuap Khiri Khan,35.11770491803279
2024,4,Prachuap Khiri Khan,5.641311475409837
2024,5,Prachuap Khiri Khan,122.91573770491804
2024,6,Prachuap Khiri Khan,130.3783606557377
2024,7,Prachuap Khiri Khan,157.43147540983608
2024,8,Prachuap Khiri Khan,112.69573770491805
2024,9,Prachuap Khiri Khan,120.08852459016391
2024,10,Prachuap Khiri Khan,187.2659016393443
2024,11,Prachuap Khiri Khan,131.26459016393443
2024,12,Prachuap Khiri Khan,33.77737704918033
2024,1,Ranong,34.05316455696203
2024,2,Ranong,16.581645569620253
2024,3,Ranong,26.19430379746836
2024,4,Ranong,16.446835443037973
2024,5,Ranong,280.8981012658228
2024,6,Ranong,373.1310126582279
2024,7,Ranong,532.7481012658228
2024,8,Ranong,456.4822784810127
2024,9,Ranong,504.3132911392405
2024,10,Ranong,317.82911392405066
2024,11,Ranong,234.28417721518989
2024,12,Ranong,270.42088607594934
2024,1,Ratchaburi,4.5792
2024,2,Ratchaburi,4.1268
2024,3,Ratchaburi,53.0264
2024,4,Ratchaburi,2.5252000000000003
2024,5,Ratchaburi,130.746
2024,6,Ratchaburi,132.9308
2024,7,Ratchaburi,115.6064
2024,8,Ratchaburi,83.6636
2024,9,Ratchaburi,138.988
2024,10,Ratchaburi,262.6832
2024,11,Ratchaburi,51.936
2024,12,Ratchaburi,6.1116
2024,1,Rayong,12.678212290502794
2024,2,Rayong,18.298324022346367
2024,3,Rayong,68.64134078212291
2024,4,Rayong,15.918435754189945
2024,5,Rayong,214.48491620111733
2024,6,Rayong,161.04301675977655
2024,7,Rayong,233.18435754189943
2024,8,Rayong,144.82122905027933
2024,9,Rayong,222.0871508379888
2024,10,Rayong,281.3055865921788
2024,11,Rayong,31.45251396648045
2024,12,Rayong,9.005027932960894
2024,1,Roi Et,0.1283068783068783
2024,2,Roi Et,1.1253968253968254
2024,3,Roi Et,42.831216931216936
2024,4,Roi Et,1.2105820105820106
2024,5,Roi Et,148.35238095238097
2024,6,Roi Et,195.7708994708995
2024,7,Roi Et,317.2121693121693
2024,8,Roi Et,123.49391534391536
2024,9,Roi Et,225.51878306878308
2024,10,Roi Et,65.91851851851852
2024,11,Roi Et,7.938095238095239
2024,12,Roi Et,0.2105820105820106
2024,1,Sa Kaeo,0.5073619631901841
2024,2,Sa Kaeo,5.680061349693252
2024,3,Sa Kaeo,71.73251533742332
2024,4,Sa Kaeo,12.01073619631902
2024,5,Sa Kaeo,155.7745398773006
2024,6,Sa Kaeo,141.0435582822086
2024,7,Sa Kaeo,220.30276073619632
2024,8,Sa Kaeo,99.72423312883436
2024,9,Sa Kaeo,193.28680981595093
2024,10,Sa Kaeo,159.79049079754603
2024,11,Sa Kaeo,18.48588957055215
2024,12,Sa Kaeo,4.211656441717792
2024,1,Sakon Nakhon,5.297840172786177
2024,2,Sakon Nakhon,1.5116630669546438
2024,3,Sakon Nakhon,65.03520518358532
2024,4,Sakon Nakhon,2.209287257019439
2024,5,Sakon Nakhon,138.05809935205184
2024,6,Sakon Nakhon,243.52159827213825
2024,7,Sakon Nakhon,305.72548596112307
2024,8,Sakon Nakhon,197.8879049676026
2024,9,Sakon Nakhon,300.7447084233262
2024,10,Sakon Nakhon,34.21684665226782
2024,11,Sakon Nakhon,2.3928725701943847
2024,12,Sakon Nakhon,0.0967602591792656
2024,1,Samut Prakan,6.880434782608695
2024,2,Samut Prakan,9.617391304347828
