province,year,month,wettest_quarter_month
Khon Kaen,2004,11,1.0
Khon Kaen,2004,12,-2.0
Khon Kaen,2005,1,-2.0
Khon Kaen,2005,2,1.0
Khon Kaen,2005,3,16.0
Khon Kaen,2005,4,58.0
Khon Kaen,2005,5,127.0
Khon Kaen,2005,6,127.0
Khon Kaen,2005,7,139.0
Khon Kaen,2005,8,157.0
Khon Kaen,2005,9,274.0
Khon Kaen,2005,10,37.0
Khon Kaen,2005,11,49.0
Khon Kaen,2005,12,1.0
Khon Kaen,2006,1,-2.0
Khon Kaen,2006,2,13.0
Khon Kaen,2006,3,52.0
Khon Kaen,2006,4,91.0
Khon Kaen,2006,5,133.0
Khon Kaen,2006,6,115.0
Khon Kaen,2006,7,139.0
Khon Kaen,2006,8,181.0
Khon Kaen,2006,9,193.0
Khon Kaen,2006,10,199.0
Khon Kaen,2006,11,7.0
Khon Kaen,2006,12,-2.0
Khon Kaen,2007,1,-2.0
Khon Kaen,2007,2,19.0
Khon Kaen,2007,3,31.0
Khon Kaen,2007,4,52.0
Khon Kaen,2007,5,181.0
Khon Kaen,2007,6,127.0
Khon Kaen,2007,7,100.0
Khon Kaen,2007,8,232.0
Khon Kaen,2007,9,226.0
Khon Kaen,2007,10,220.0
Khon Kaen,2007,11,4.0
Khon Kaen,2007,12,-2.0
Khon Kaen,2008,1,4.0
Khon Kaen,2008,2,13.0
Khon Kaen,2008,3,58.0
Khon Kaen,2008,4,133.0
Khon Kaen,2008,5,157.0
Khon Kaen,2008,6,145.0
Khon Kaen,2008,7,142.0
Khon Kaen,2008,8,175.0
Khon Kaen,2008,9,307.0
Khon Kaen,2008,10,133.0
Khon Kaen,2008,11,55.0
Khon Kaen,2008,12,-2.0
Khon Kaen,2009,1,-2.0
Khon Kaen,2009,2,1.0
Khon Kaen,2009,3,85.0
Khon Kaen,2009,4,100.0
Khon Kaen,2009,5,202.0
Khon Kaen,2009,6,94.0
Khon Kaen,2009,7,151.0
Khon Kaen,2009,8,178.0
Khon Kaen,2009,9,235.0
Khon Kaen,2009,10,70.0
Khon Kaen,2009,11,10.0
Khon Kaen,2009,12,-2.0
Khon Kaen,2010,1,13.0
Khon Kaen,2010,2,10.0
Khon Kaen,2010,3,10.0
Khon Kaen,2010,4,52.0
Khon Kaen,2010,5,82.0
Khon Kaen,2010,6,118.0
Khon Kaen,2010,7,160.0
Khon Kaen,2010,8,280.0
Khon Kaen,2010,9,187.0
Khon Kaen,2010,10,163.0
Khon Kaen,2010,11,-2.0
Khon Kaen,2010,12,1.0
Khon Kaen,2011,1,1.0
Khon Kaen,2011,2,16.0
Khon Kaen,2011,3,58.0
Khon Kaen,2011,4,133.0
Khon Kaen,2011,5,154.0
Khon Kaen,2011,6,121.0
Khon Kaen,2011,7,232.0
Khon Kaen,2011,8,217.0
Khon Kaen,2011,9,274.0
Khon Kaen,2011,10,205.0
Khon Kaen,2011,11,10.0
Khon Kaen,2011,12,-2.0
Khon Kaen,2012,1,7.0
Khon Kaen,2012,2,1.0
Khon Kaen,2012,3,46.0
Khon Kaen,2012,4,61.0
Khon Kaen,2012,5,148.0
Khon Kaen,2012,6,103.0
Khon Kaen,2012,7,106.0
Khon Kaen,2012,8,118.0
Khon Kaen,2012,9,193.0
Khon Kaen,2012,10,100.0
Khon Kaen,2012,11,49.0
Khon Kaen,2012,12,-2.0
Khon Kaen,2013,1,7.0
Khon Kaen,2013,2,7.0
Khon Kaen,2013,3,49.0
Khon Kaen,2013,4,28.0
Khon Kaen,2013,5,94.0
Khon Kaen,2013,6,115.0
Khon Kaen,2013,7,187.0
Khon Kaen,2013,8,181.0
Khon Kaen,2013,9,277.0
Khon Kaen,2013,10,136.0
Khon Kaen,2013,11,7.0
Khon Kaen,2013,12,7.0
Khon Kaen,2014,1,-2.0
Khon Kaen,2014,2,-2.0
Khon Kaen,2014,3,25.0
Khon Kaen,2014,4,64.0
Khon Kaen,2014,5,115.0
Khon Kaen,2014,6,118.0
Khon Kaen,2014,7,139.0
Khon Kaen,2014,8,217.0
Khon Kaen,2014,9,211.0
Khon Kaen,2014,10,61.0
Khon Kaen,2014,11,19.0
Khon Kaen,2014,12,-2.0
Khon Kaen,2015,1,4.0
Khon Kaen,2015,2,22.0
Khon Kaen,2015,3,58.0
Khon Kaen,2015,4,34.0
Khon Kaen,2015,5,55.0
Khon Kaen,2015,6,73.0
Khon Kaen,2015,7,166.0
Khon Kaen,2015,8,160.0
Khon Kaen,2015,9,211.0
Khon Kaen,2015,10,127.0
Khon Kaen,2015,11,16.0
Khon Kaen,2015,12,1.0
Khon Kaen,2016,1,13.0
Khon Kaen,2016,2,-2.0
Khon Kaen,2016,3,10.0
Khon Kaen,2016,4,34.0
Khon Kaen,2016,5,154.0
Khon Kaen,2016,6,112.0
Khon Kaen,2016,7,118.0
Khon Kaen,2016,8,112.0
Khon Kaen,2016,9,238.0
Khon Kaen,2016,10,148.0
Khon Kaen,2016,11,58.0
Khon Kaen,2016,12,1.0
Khon Kaen,2017,1,4.0
Khon Kaen,2017,2,10.0
Khon Kaen,2017,3,85.0
Khon Kaen,2017,4,82.0
Khon Kaen,2017,5,214.0
Khon Kaen,2017,6,196.0
Khon Kaen,2017,7,202.0
Khon Kaen,2017,8,196.0
Khon Kaen,2017,9,223.0
Khon Kaen,2017,10,160.0
Khon Kaen,2017,11,16.0
Khon Kaen,2017,12,13.0
Khon Kaen,2018,1,1.0
Khon Kaen,2018,2,16.0
Khon Kaen,2018,3,40.0
Khon Kaen,2018,4,127.0
Khon Kaen,2018,5,142.0
Khon Kaen,2018,6,133.0
Khon Kaen,2018,7,139.0
Khon Kaen,2018,8,166.0
Khon Kaen,2018,9,157.0
Khon Kaen,2018,10,70.0
Khon Kaen,2018,11,7.0
Khon Kaen,2018,12,4.0
Khon Kaen,2019,1,1.0
Khon Kaen,2019,2,16.0
Khon Kaen,2019,3,19.0
Khon Kaen,2019,4,40.0
Khon Kaen,2019,5,184.0
Khon Kaen,2019,6,118.0
Khon Kaen,2019,7,112.0
Khon Kaen,2019,8,301.0
Khon Kaen,2019,9,136.0
Khon Kaen,2019,10,46.0
Khon Kaen,2019,11,13.0
Khon Kaen,2019,12,-2.0
Khon Kaen,2020,1,-2.0
Khon Kaen,2020,2,-2.0
Khon Kaen,2020,3,31.0
Khon Kaen,2020,4,22.0
Khon Kaen,2020,5,76.0
Khon Kaen,2020,6,127.0
Khon Kaen,2020,7,106.0
Khon Kaen,2020,8,199.0
Khon Kaen,2020,9,217.0
Khon Kaen,2020,10,232.0
Khon Kaen,2020,11,10.0
Khon Kaen,2020,12,-2.0
Khon Kaen,2021,1,-2.0
Khon Kaen,2021,2,4.0
Khon Kaen,2021,3,22.0
Khon Kaen,2021,4,178.0
Khon Kaen,2021,5,106.0
Khon Kaen,2021,6,115.0
Khon Kaen,2021,7,211.0
Khon Kaen,2021,8,157.0
Khon Kaen,2021,9,346.0
Khon Kaen,2021,10,175.0
Khon Kaen,2021,11,1.0
Khon Kaen,2021,12,-2.0
Khon Kaen,2022,1,1.0
Khon Kaen,2022,2,49.0
Khon Kaen,2022,3,67.0
Khon Kaen,2022,4,43.0
Khon Kaen,2022,5,130.0
Khon Kaen,2022,6,82.0
Khon Kaen,2022,7,205.0
Khon Kaen,2022,8,178.0
Khon Kaen,2022,9,301.0
Khon Kaen,2022,10,130.0
Khon Kaen,2022,11,40.0
Khon Kaen,2022,12,-2.0
Khon Kaen,2023,1,1.0
Khon Kaen,2023,2,7.0
Khon Kaen,2023,3,4.0
Khon Kaen,2023,4,28.0
Khon Kaen,2023,5,127.0
Khon Kaen,2023,6,145.0
Khon Kaen,2023,7,121.0
Khon Kaen,2023,8,115.0
Khon Kaen,2023,9,295.0
Khon Kaen,2023,10,118.0
Khon Kaen,2023,11,4.0
Khon Kaen,2023,12,-2.0
Krabi,2003,1,22.0
Krabi,2003,2,10.0
Krabi,2003,3,148.0
Krabi,2003,4,49.0
Krabi,2003,5,175.0
Krabi,2003,6,184.0
Krabi,2003,7,268.0
Krabi,2003,8,286.0
Krabi,2003,9,319.0
Krabi,2003,10,463.0
Krabi,2003,11,169.0
Krabi,2003,12,91.0
Krabi,2004,1,10.0
Krabi,2004,2,34.0
Krabi,2004,3,40.0
Krabi,2004,4,49.0
Krabi,2004,5,145.0
Krabi,2004,6,235.0
Krabi,2004,7,250.0
Krabi,2004,8,211.0
Krabi,2004,9,298.0
Krabi,2004,10,262.0
Krabi,2004,11,118.0
Krabi,2004,12,52.0
Krabi,2005,1,7.0
Krabi,2005,2,4.0
Krabi,2005,3,52.0
Krabi,2005,4,34.0
Krabi,2005,5,226.0
Krabi,2005,6,187.0
Krabi,2005,7,199.0
Krabi,2005,8,166.0
Krabi,2005,9,226.0
Krabi,2005,10,292.0
Krabi,2005,11,262.0
Krabi,2005,12,136.0
Krabi,2006,1,31.0
Krabi,2006,2,28.0
Krabi,2006,3,115.0
Krabi,2006,4,133.0
Krabi,2006,5,241.0
Krabi,2006,6,292.0
Krabi,2006,7,181.0
Krabi,2006,8,283.0
Krabi,2006,9,295.0
Krabi,2006,10,235.0
Krabi,2006,11,106.0
Krabi,2006,12,82.0
Krabi,2007,1,43.0
Krabi,2007,2,1.0
Krabi,2007,3,109.0
Krabi,2007,4,211.0
Krabi,2007,5,265.0
Krabi,2007,6,220.0
Krabi,2007,7,253.0
Krabi,2007,8,283.0
Krabi,2007,9,334.0
Krabi,2007,10,343.0
Krabi,2007,11,175.0
Krabi,2007,12,61.0
Krabi,2008,1,67.0
Krabi,2008,2,64.0
Krabi,2008,3,79.0
Krabi,2008,4,157.0
Krabi,2008,5,238.0
Krabi,2008,6,214.0
Krabi,2008,7,205.0
Krabi,2008,8,235.0
Krabi,2008,9,232.0
Krabi,2008,10,262.0
Krabi,2008,11,166.0
Krabi,2008,12,46.0
Krabi,2009,1,34.0
Krabi,2009,2,4.0
Krabi,2009,3,193.0
Krabi,2009,4,259.0
Krabi,2009,5,220.0
Krabi,2009,6,85.0
Krabi,2009,7,226.0
Krabi,2009,8,322.0
Krabi,2009,9,265.0
Krabi,2009,10,244.0
Krabi,2009,11,187.0
Krabi,2009,12,55.0
Krabi,2010,1,58.0
Krabi,2010,2,19.0
Krabi,2010,3,52.0
Krabi,2010,4,64.0
Krabi,2010,5,127.0
Krabi,2010,6,310.0
Krabi,2010,7,244.0
Krabi,2010,8,250.0
Krabi,2010,9,274.0
Krabi,2010,10,298.0
Krabi,2010,11,316.0
Krabi,2010,12,163.0
Krabi,2011,1,70.0
Krabi,2011,2,22.0
Krabi,2011,3,136.0
Krabi,2011,4,94.0
Krabi,2011,5,166.0
Krabi,2011,6,187.0
Krabi,2011,7,280.0
Krabi,2011,8,439.0
Krabi,2011,9,265.0
Krabi,2011,10,364.0
Krabi,2011,11,250.0
Krabi,2011,12,130.0
Krabi,2012,1,127.0
Krabi,2012,2,97.0
Krabi,2012,3,145.0
Krabi,2012,4,214.0
Krabi,2012,5,217.0
Krabi,2012,6,184.0
Krabi,2012,7,220.0
Krabi,2012,8,343.0
Krabi,2012,9,325.0
Krabi,2012,10,184.0
Krabi,2012,11,304.0
Krabi,2012,12,115.0
Krabi,2013,1,40.0
Krabi,2013,2,40.0
Krabi,2013,3,16.0
Krabi,2013,4,229.0
Krabi,2013,5,199.0
Krabi,2013,6,244.0
Krabi,2013,7,289.0
Krabi,2013,8,265.0
Krabi,2013,9,268.0
Krabi,2013,10,415.0
Krabi,2013,11,271.0
Krabi,2013,12,10.0
Krabi,2014,1,37.0
Krabi,2014,2,1.0
Krabi,2014,3,25.0
Krabi,2014,4,70.0
Krabi,2014,5,202.0
Krabi,2014,6,232.0
Krabi,2014,7,169.0
Krabi,2014,8,322.0
Krabi,2014,9,217.0
Krabi,2014,10,295.0
Krabi,2014,11,325.0
Krabi,2014,12,142.0
Krabi,2015,1,16.0
Krabi,2015,2,22.0
Krabi,2015,3,25.0
Krabi,2015,4,193.0
Krabi,2015,5,169.0
Krabi,2015,6,163.0
Krabi,2015,7,190.0
Krabi,2015,8,592.0
Krabi,2015,9,340.0
Krabi,2015,10,184.0
Krabi,2015,11,199.0
Krabi,2015,12,172.0
Krabi,2016,1,91.0
Krabi,2016,2,61.0
Krabi,2016,3,22.0
Krabi,2016,4,7.0
Krabi,2016,5,259.0
Krabi,2016,6,190.0
Krabi,2016,7,256.0
Krabi,2016,8,244.0
Krabi,2016,9,325.0
Krabi,2016,10,286.0
Krabi,2016,11,223.0
Krabi,2016,12,166.0
Krabi,2017,1,160.0
Krabi,2017,2,40.0
Krabi,2017,3,76.0
Krabi,2017,4,217.0
Krabi,2017,5,253.0
Krabi,2017,6,166.0
Krabi,2017,7,229.0
Krabi,2017,8,355.0
Krabi,2017,9,379.0
Krabi,2017,10,241.0
Krabi,2017,11,157.0
Krabi,2017,12,157.0
Krabi,2018,1,46.0
Krabi,2018,2,55.0
Krabi,2018,3,49.0
Krabi,2018,4,175.0
Krabi,2018,5,202.0
Krabi,2018,6,304.0
Krabi,2018,7,214.0
Krabi,2018,8,235.0
Krabi,2018,9,235.0
Krabi,2018,10,280.0
Krabi,2018,11,157.0
Krabi,2018,12,118.0
Krabi,2019,1,79.0
Krabi,2019,2,4.0
Krabi,2019,3,37.0
Krabi,2019,4,91.0
Krabi,2019,5,199.0
Krabi,2019,6,229.0
Krabi,2019,7,133.0
Krabi,2019,8,328.0
Krabi,2019,9,214.0
Krabi,2019,10,304.0
Krabi,2019,11,157.0
Krabi,2019,12,49.0
Krabi,2020,1,4.0
Krabi,2020,2,16.0
Krabi,2020,3,16.0
Krabi,2020,4,121.0
Krabi,2020,5,190.0
Krabi,2020,6,220.0
Krabi,2020,7,259.0
Krabi,2020,8,178.0
Krabi,2020,9,304.0
Krabi,2020,10,493.0
Krabi,2020,11,169.0
Krabi,2020,12,196.0
Krabi,2021,1,25.0
Krabi,2021,2,7.0
Krabi,2021,3,40.0
Krabi,2021,4,241.0
Krabi,2021,5,232.0
Krabi,2021,6,151.0
Krabi,2021,7,223.0
Krabi,2021,8,277.0
Krabi,2021,9,241.0
Krabi,2021,10,232.0
Krabi,2021,11,388.0
Krabi,2021,12,55.0
Krabi,2022,1,7.0
Krabi,2022,2,109.0
Krabi,2022,3,112.0
Krabi,2022,4,148.0
Krabi,2022,5,190.0
Krabi,2022,6,250.0
Krabi,2022,7,268.0
Krabi,2022,8,229.0
Krabi,2022,9,250.0
Krabi,2022,10,382.0
Krabi,2022,11,214.0
Krabi,2022,12,181.0
Krabi,2023,1,67.0
Krabi,2023,2,25.0
Krabi,2023,3,25.0
Krabi,2023,4,64.0
Krabi,2023,5,154.0
Krabi,2023,6,157.0
Krabi,2023,7,253.0
Krabi,2023,8,319.0
Krabi,2023,9,391.0
Krabi,2023,10,283.0
Krabi,2023,11,253.0
Krabi,2023,12,64.0
Lampang,2003,1,4.0
Lampang,2003,2,7.0
Lampang,2003,3,49.0
Lampang,2003,4,52.0
Lampang,2003,5,109.0
Lampang,2003,6,124.0
Lampang,2003,7,136.0
Lampang,2003,8,121.0
Lampang,2003,9,241.0
Lampang,2003,10,31.0
Lampang,2003,11,1.0
Lampang,2003,12,-2.0
Lampang,2004,1,1.0
Lampang,2004,2,7.0
Lampang,2004,3,1.0
Lampang,2004,4,40.0
Lampang,2004,5,214.0
Lampang,2004,6,199.0
Lampang,2004,7,145.0
Lampang,2004,8,97.0
Lampang,2004,9,244.0
Lampang,2004,10,31.0
Lampang,2004,11,25.0
Lampang,2004,12,-2.0
Lampang,2005,1,4.0
Lampang,2005,2,4.0
Lampang,2005,3,22.0
Lampang,2005,4,76.0
Lampang,2005,5,85.0
Lampang,2005,6,154.0
Lampang,2005,7,148.0
Lampang,2005,8,154.0
Lampang,2005,9,334.0
Lampang,2005,10,82.0
Lampang,2005,11,40.0
Lampang,2005,12,19.0
Lampang,2006,1,-2.0
Lampang,2006,2,10.0
Lampang,2006,3,25.0
Lampang,2006,4,121.0
Lampang,2006,5,283.0
Lampang,2006,6,133.0
Lampang,2006,7,175.0
Lampang,2006,8,238.0
Lampang,2006,9,214.0
Lampang,2006,10,142.0
Lampang,2006,11,4.0
Lampang,2006,12,-2.0
Lampang,2007,1,-2.0
Lampang,2007,2,1.0
Lampang,2007,3,7.0
Lampang,2007,4,64.0
Lampang,2007,5,328.0
Lampang,2007,6,121.0
Lampang,2007,7,85.0
Lampang,2007,8,142.0
Lampang,2007,9,193.0
Lampang,2007,10,121.0
Lampang,2007,11,19.0
Lampang,2007,12,-2.0
Lampang,2008,1,10.0
Lampang,2008,2,25.0
Lampang,2008,3,16.0
Lampang,2008,4,85.0
Lampang,2008,5,154.0
Lampang,2008,6,121.0
Lampang,2008,7,118.0
Lampang,2008,8,133.0
Lampang,2008,9,181.0
Lampang,2008,10,169.0
Lampang,2008,11,58.0
Lampang,2008,12,13.0
Lampang,2009,1,-2.0
Lampang,2009,2,1.0
Lampang,2009,3,22.0
Lampang,2009,4,79.0
Lampang,2009,5,202.0
Lampang,2009,6,163.0
Lampang,2009,7,121.0
Lampang,2009,8,166.0
Lampang,2009,9,178.0
Lampang,2009,10,142.0
Lampang,2009,11,4.0
Lampang,2009,12,-2.0
Lampang,2010,1,13.0
Lampang,2010,2,-2.0
Lampang,2010,3,10.0
Lampang,2010,4,22.0
Lampang,2010,5,64.0
Lampang,2010,6,133.0
Lampang,2010,7,136.0
Lampang,2010,8,268.0
Lampang,2010,9,190.0
Lampang,2010,10,160.0
Lampang,2010,11,-2.0
Lampang,2010,12,25.0
Lampang,2011,1,4.0
Lampang,2011,2,4.0
Lampang,2011,3,76.0
Lampang,2011,4,94.0
Lampang,2011,5,262.0
Lampang,2011,6,172.0
Lampang,2011,7,172.0
Lampang,2011,8,244.0
Lampang,2011,9,250.0
Lampang,2011,10,100.0
Lampang,2011,11,13.0
Lampang,2011,12,-2.0
Lampang,2012,1,4.0
Lampang,2012,2,-2.0
Lampang,2012,3,16.0
Lampang,2012,4,70.0
Lampang,2012,5,205.0
Lampang,2012,6,70.0
Lampang,2012,7,124.0
Lampang,2012,8,145.0
Lampang,2012,9,193.0
Lampang,2012,10,103.0
Lampang,2012,11,49.0
Lampang,2012,12,1.0
Lampang,2013,1,13.0
Lampang,2013,2,22.0
Lampang,2013,3,25.0
Lampang,2013,4,10.0
Lampang,2013,5,109.0
Lampang,2013,6,109.0
Lampang,2013,7,196.0
Lampang,2013,8,229.0
Lampang,2013,9,268.0
Lampang,2013,10,118.0
Lampang,2013,11,40.0
Lampang,2013,12,19.0
Lampang,2014,1,-2.0
Lampang,2014,2,-2.0
Lampang,2014,3,10.0
Lampang,2014,4,43.0
Lampang,2014,5,193.0
Lampang,2014,6,73.0
Lampang,2014,7,145.0
Lampang,2014,8,193.0
Lampang,2014,9,157.0
Lampang,2014,10,121.0
Lampang,2014,11,19.0
Lampang,2014,12,-2.0
Lampang,2015,1,22.0
Lampang,2015,2,4.0
Lampang,2015,3,37.0
Lampang,2015,4,55.0
Lampang,2015,5,64.0
Lampang,2015,6,31.0
Lampang,2015,7,106.0
Lampang,2015,8,136.0
Lampang,2015,9,142.0
Lampang,2015,10,106.0
Lampang,2015,11,61.0
Lampang,2015,12,7.0
Lampang,2016,1,13.0
Lampang,2016,2,1.0
Lampang,2016,3,4.0
Lampang,2016,4,22.0
Lampang,2016,5,175.0
Lampang,2016,6,118.0
Lampang,2016,7,148.0
Lampang,2016,8,196.0
Lampang,2016,9,235.0
Lampang,2016,10,163.0
Lampang,2016,11,136.0
Lampang,2016,12,1.0
Lampang,2017,1,10.0
Lampang,2017,2,4.0
Lampang,2017,3,19.0
Lampang,2017,4,76.0
Lampang,2017,5,298.0
Lampang,2017,6,172.0
Lampang,2017,7,157.0
Lampang,2017,8,181.0
Lampang,2017,9,172.0
Lampang,2017,10,190.0
Lampang,2017,11,13.0
Lampang,2017,12,31.0
Lampang,2018,1,1.0
Lampang,2018,2,10.0
Lampang,2018,3,13.0
Lampang,2018,4,70.0
Lampang,2018,5,250.0
Lampang,2018,6,121.0
Lampang,2018,7,115.0
Lampang,2018,8,172.0
Lampang,2018,9,118.0
Lampang,2018,10,124.0
Lampang,2018,11,22.0
Lampang,2018,12,19.0
Lampang,2019,1,16.0
Lampang,2019,2,4.0
Lampang,2019,3,-2.0
Lampang,2019,4,4.0
Lampang,2019,5,88.0
Lampang,2019,6,88.0
Lampang,2019,7,112.0
Lampang,2019,8,310.0
Lampang,2019,9,109.0
Lampang,2019,10,46.0
Lampang,2019,11,22.0
Lampang,2019,12,4.0
Lampang,2020,1,-2.0
Lampang,2020,2,-2.0
Lampang,2020,3,1.0
Lampang,2020,4,70.0
Lampang,2020,5,43.0
Lampang,2020,6,100.0
Lampang,2020,7,70.0
Lampang,2020,8,205.0
Lampang,2020,9,151.0
Lampang,2020,10,112.0
Lampang,2020,11,13.0
Lampang,2020,12,-2.0
Lampang,2021,1,-2.0
Lampang,2021,2,16.0
Lampang,2021,3,7.0
Lampang,2021,4,169.0
Lampang,2021,5,76.0
Lampang,2021,6,118.0
Lampang,2021,7,151.0
Lampang,2021,8,136.0
Lampang,2021,9,214.0
Lampang,2021,10,181.0
Lampang,2021,11,22.0
Lampang,2021,12,1.0
Lampang,2022,1,7.0
Lampang,2022,2,40.0
Lampang,2022,3,49.0
Lampang,2022,4,49.0
Lampang,2022,5,205.0
Lampang,2022,6,55.0
Lampang,2022,7,124.0
Lampang,2022,8,193.0
Lampang,2022,9,241.0
Lampang,2022,10,103.0
Lampang,2022,11,34.0
Lampang,2022,12,7.0
Lampang,2023,1,-2.0
Lampang,2023,2,7.0
Lampang,2023,3,10.0
Lampang,2023,4,10.0
Lampang,2023,5,82.0
Lampang,2023,6,70.0
Lampang,2023,7,82.0
Lampang,2023,8,106.0
Lampang,2023,9,298.0
Lampang,2023,10,202.0
Lampang,2023,11,19.0
Lampang,2023,12,1.0
Lamphun,2003,1,1.0
Lamphun,2003,2,1.0
Lamphun,2003,3,40.0
Lamphun,2003,4,55.0
Lamphun,2003,5,97.0
Lamphun,2003,6,109.0
Lamphun,2003,7,100.0
Lamphun,2003,8,91.0
Lamphun,2003,9,229.0
Lamphun,2003,10,40.0
Lamphun,2003,11,1.0
Lamphun,2003,12,-2.0
Lamphun,2004,1,-2.0
Lamphun,2004,2,4.0
Lamphun,2004,3,-2.0
Lamphun,2004,4,28.0
Lamphun,2004,5,214.0
Lamphun,2004,6,169.0
Lamphun,2004,7,94.0
Lamphun,2004,8,70.0
Lamphun,2004,9,232.0
Lamphun,2004,10,37.0
Lamphun,2004,11,25.0
Lamphun,2004,12,-2.0
Lamphun,2005,1,1.0
Lamphun,2005,2,4.0
Lamphun,2005,3,10.0
Lamphun,2005,4,76.0
Lamphun,2005,5,76.0
Lamphun,2005,6,133.0
Lamphun,2005,7,103.0
Lamphun,2005,8,124.0
Lamphun,2005,9,313.0
Lamphun,2005,10,100.0
Lamphun,2005,11,46.0
Lamphun,2005,12,16.0
Lamphun,2006,1,-2.0
Lamphun,2006,2,7.0
Lamphun,2006,3,22.0
Lamphun,2006,4,115.0
Lamphun,2006,5,250.0
Lamphun,2006,6,118.0
Lamphun,2006,7,133.0
Lamphun,2006,8,190.0
Lamphun,2006,9,217.0
Lamphun,2006,10,145.0
Lamphun,2006,11,1.0
Lamphun,2006,12,-2.0
Lamphun,2007,1,-2.0
Lamphun,2007,2,1.0
Lamphun,2007,3,4.0
Lamphun,2007,4,46.0
Lamphun,2007,5,319.0
Lamphun,2007,6,106.0
Lamphun,2007,7,61.0
Lamphun,2007,8,115.0
Lamphun,2007,9,181.0
Lamphun,2007,10,130.0
Lamphun,2007,11,28.0
Lamphun,2007,12,-2.0
Lamphun,2008,1,4.0
Lamphun,2008,2,25.0
Lamphun,2008,3,10.0
Lamphun,2008,4,79.0
Lamphun,2008,5,154.0
Lamphun,2008,6,97.0
Lamphun,2008,7,79.0
Lamphun,2008,8,100.0
Lamphun,2008,9,190.0
Lamphun,2008,10,190.0
Lamphun,2008,11,61.0
Lamphun,2008,12,13.0
Lamphun,2009,1,-2.0
Lamphun,2009,2,-2.0
Lamphun,2009,3,22.0
Lamphun,2009,4,79.0
Lamphun,2009,5,181.0
Lamphun,2009,6,151.0
Lamphun,2009,7,91.0
Lamphun,2009,8,154.0
Lamphun,2009,9,166.0
Lamphun,2009,10,172.0
Lamphun,2009,11,4.0
Lamphun,2009,12,-2.0
Lamphun,2010,1,10.0
Lamphun,2010,2,-2.0
Lamphun,2010,3,4.0
Lamphun,2010,4,13.0
Lamphun,2010,5,52.0
Lamphun,2010,6,127.0
Lamphun,2010,7,118.0
Lamphun,2010,8,211.0
Lamphun,2010,9,169.0
Lamphun,2010,10,196.0
Lamphun,2010,11,-2.0
Lamphun,2010,12,25.0
Lamphun,2011,1,1.0
Lamphun,2011,2,4.0
Lamphun,2011,3,58.0
Lamphun,2011,4,85.0
Lamphun,2011,5,250.0
Lamphun,2011,6,148.0
Lamphun,2011,7,127.0
Lamphun,2011,8,193.0
Lamphun,2011,9,238.0
Lamphun,2011,10,106.0
Lamphun,2011,11,16.0
Lamphun,2011,12,-2.0
Lamphun,2012,1,1.0
Lamphun,2012,2,-2.0
Lamphun,2012,3,10.0
Lamphun,2012,4,64.0
Lamphun,2012,5,187.0
Lamphun,2012,6,58.0
Lamphun,2012,7,88.0
Lamphun,2012,8,115.0
Lamphun,2012,9,190.0
Lamphun,2012,10,100.0
Lamphun,2012,11,49.0
Lamphun,2012,12,1.0
Lamphun,2013,1,10.0
Lamphun,2013,2,22.0
Lamphun,2013,3,16.0
Lamphun,2013,4,4.0
Lamphun,2013,5,94.0
Lamphun,2013,6,88.0
Lamphun,2013,7,145.0
Lamphun,2013,8,187.0
Lamphun,2013,9,259.0
Lamphun,2013,10,133.0
Lamphun,2013,11,49.0
Lamphun,2013,12,16.0
Lamphun,2014,1,-2.0
Lamphun,2014,2,-2.0
Lamphun,2014,3,7.0
Lamphun,2014,4,37.0
Lamphun,2014,5,184.0
Lamphun,2014,6,61.0
Lamphun,2014,7,109.0
Lamphun,2014,8,157.0
Lamphun,2014,9,145.0
Lamphun,2014,10,139.0
Lamphun,2014,11,16.0
Lamphun,2014,12,-2.0
Lamphun,2015,1,19.0
Lamphun,2015,2,1.0
Lamphun,2015,3,28.0
Lamphun,2015,4,52.0
Lamphun,2015,5,61.0
Lamphun,2015,6,22.0
Lamphun,2015,7,73.0
Lamphun,2015,8,100.0
Lamphun,2015,9,136.0
Lamphun,2015,10,112.0
Lamphun,2015,11,70.0
Lamphun,2015,12,7.0
Lamphun,2016,1,7.0
Lamphun,2016,2,1.0
Lamphun,2016,3,1.0
Lamphun,2016,4,13.0
Lamphun,2016,5,151.0
Lamphun,2016,6,97.0
Lamphun,2016,7,100.0
Lamphun,2016,8,154.0
Lamphun,2016,9,226.0
Lamphun,2016,10,184.0
Lamphun,2016,11,157.0
Lamphun,2016,12,1.0
Lamphun,2017,1,7.0
Lamphun,2017,2,4.0
Lamphun,2017,3,13.0
Lamphun,2017,4,64.0
Lamphun,2017,5,289.0
Lamphun,2017,6,157.0
Lamphun,2017,7,106.0
Lamphun,2017,8,145.0
Lamphun,2017,9,175.0
Lamphun,2017,10,202.0
Lamphun,2017,11,16.0
Lamphun,2017,12,28.0
Lamphun,2018,1,-2.0
Lamphun,2018,2,10.0
Lamphun,2018,3,10.0
Lamphun,2018,4,58.0
Lamphun,2018,5,223.0
Lamphun,2018,6,106.0
Lamphun,2018,7,85.0
Lamphun,2018,8,130.0
Lamphun,2018,9,118.0
Lamphun,2018,10,136.0
Lamphun,2018,11,22.0
Lamphun,2018,12,16.0
Lamphun,2019,1,7.0
Lamphun,2019,2,1.0
Lamphun,2019,3,-2.0
Lamphun,2019,4,7.0
