year,month,province,soil
2003,12,Prachuap Khiri Khan,216.4834138
2004,1,Prachuap Khiri Khan,191.3101449
2004,2,Prachuap Khiri Khan,163.121095
2004,3,Prachuap Khiri Khan,122.7465378
2004,4,Prachuap Khiri Khan,89.61127214
2004,5,Prachuap Khiri Khan,123.3835749
2004,6,Prachuap Khiri Khan,189.0571659
2004,7,Prachuap Khiri Khan,182.8834138
2004,8,Prachuap Khiri Khan,217.0175523
2004,9,Prachuap Khiri Khan,248.7164251
2004,10,Prachuap Khiri Khan,242.941868
2004,11,Prachuap Khiri Khan,228.6439614
2004,12,Prachuap Khiri Khan,180.5497585
2005,1,Prachuap Khiri Khan,147.4539452
2005,2,Prachuap Khiri Khan,111.5959742
2005,3,Prachuap Khiri Khan,94.28518519
2005,4,Prachuap Khiri Khan,76.46086957
2005,5,Prachuap Khiri Khan,71.33929147
2005,6,Prachuap Khiri Khan,128.779066
2005,7,Prachuap Khiri Khan,186.9330113
2005,8,Prachuap Khiri Khan,194.5439614
2005,9,Prachuap Khiri Khan,242.473752
2005,10,Prachuap Khiri Khan,307.721256
2005,11,Prachuap Khiri Khan,319.8594203
2005,12,Prachuap Khiri Khan,281.4702093
2006,1,Prachuap Khiri Khan,226.8996779
2006,2,Prachuap Khiri Khan,190.884219
2006,3,Prachuap Khiri Khan,189.178744
2006,4,Prachuap Khiri Khan,176.9962963
2006,5,Prachuap Khiri Khan,212.4239936
2006,6,Prachuap Khiri Khan,245.3600644
2006,7,Prachuap Khiri Khan,276.9312399
2006,8,Prachuap Khiri Khan,290.6452496
2006,9,Prachuap Khiri Khan,308.5285024
2006,10,Prachuap Khiri Khan,312.0961353
2006,11,Prachuap Khiri Khan,265.5207729
2006,12,Prachuap Khiri Khan,218.0024155
2007,1,Prachuap Khiri Khan,171.2169082
2007,2,Prachuap Khiri Khan,128.6452496
2007,3,Prachuap Khiri Khan,97.2252818
2007,4,Prachuap Khiri Khan,129.4500805
2007,5,Prachuap Khiri Khan,233.5178744
2007,6,Prachuap Khiri Khan,249.4929147
2007,7,Prachuap Khiri Khan,283.9239936
2007,8,Prachuap Khiri Khan,280.9433172
2007,9,Prachuap Khiri Khan,283.2048309
2007,10,Prachuap Khiri Khan,301.3009662
2007,11,Prachuap Khiri Khan,280.5594203
2007,12,Prachuap Khiri Khan,227.6357488
2008,1,Prachuap Khiri Khan,182.0227053
2008,2,Prachuap Khiri Khan,165.7924316
2008,3,Prachuap Khiri Khan,151.2296296
2008,4,Prachuap Khiri Khan,151.5766506
2008,5,Prachuap Khiri Khan,181.547504
2008,6,Prachuap Khiri Khan,219.8470209
2008,7,Prachuap Khiri Khan,251.8152979
2008,8,Prachuap Khiri Khan,240.3706924
2008,9,Prachuap Khiri Khan,258.2201288
2008,10,Prachuap Khiri Khan,271.3028986
2008,11,Prachuap Khiri Khan,250.6919485
2008,12,Prachuap Khiri Khan,198.7642512
2009,1,Prachuap Khiri Khan,153.2462158
2009,2,Prachuap Khiri Khan,117.8624799
2009,3,Prachuap Khiri Khan,105.8830918
2009,4,Prachuap Khiri Khan,104.431723
2009,5,Prachuap Khiri Khan,123.5750403
2009,6,Prachuap Khiri Khan,193.1417069
2009,7,Prachuap Khiri Khan,244.7962963
2009,8,Prachuap Khiri Khan,246.2977456
2009,9,Prachuap Khiri Khan,265.1188406
2009,10,Prachuap Khiri Khan,268.9025765
2009,11,Prachuap Khiri Khan,230.1618357
2009,12,Prachuap Khiri Khan,191.0310789
2010,1,Prachuap Khiri Khan,162.9616747
2010,2,Prachuap Khiri Khan,126.4381643
2010,3,Prachuap Khiri Khan,121.6402576
2010,4,Prachuap Khiri Khan,88.69130435
2010,5,Prachuap Khiri Khan,78.39404187
2010,6,Prachuap Khiri Khan,118.2565217
2010,7,Prachuap Khiri Khan,184.0995169
2010,8,Prachuap Khiri Khan,254.6415459
2010,9,Prachuap Khiri Khan,272.5011272
2010,10,Prachuap Khiri Khan,319.7676329
2010,11,Prachuap Khiri Khan,280.3037037
2010,12,Prachuap Khiri Khan,237.9611916
2011,1,Prachuap Khiri Khan,188.5128824
2011,2,Prachuap Khiri Khan,150.3075684
2011,3,Prachuap Khiri Khan,233.3410628
2011,4,Prachuap Khiri Khan,206.4434783
2011,5,Prachuap Khiri Khan,211.7623188
2011,6,Prachuap Khiri Khan,257.5611916
2011,7,Prachuap Khiri Khan,293.5225443
2011,8,Prachuap Khiri Khan,292.7392915
2011,9,Prachuap Khiri Khan,288.4827697
2011,10,Prachuap Khiri Khan,301.4639291
2011,11,Prachuap Khiri Khan,261.6819646
2011,12,Prachuap Khiri Khan,217.3320451
2012,1,Prachuap Khiri Khan,203.2294686
2012,2,Prachuap Khiri Khan,176.6006441
2012,3,Prachuap Khiri Khan,161.9592593
2012,4,Prachuap Khiri Khan,126.3328502
2012,5,Prachuap Khiri Khan,127.0283414
2012,6,Prachuap Khiri Khan,151.4758454
2012,7,Prachuap Khiri Khan,212.1938808
2012,8,Prachuap Khiri Khan,215.2805153
2012,9,Prachuap Khiri Khan,252.8457327
2012,10,Prachuap Khiri Khan,289.810467
2012,11,Prachuap Khiri Khan,333.1813205
2012,12,Prachuap Khiri Khan,284.4396135
2013,1,Prachuap Khiri Khan,249.3743961
2013,2,Prachuap Khiri Khan,204.9175523
2013,3,Prachuap Khiri Khan,177.2913043
2013,4,Prachuap Khiri Khan,168.2494364
2013,5,Prachuap Khiri Khan,149.1230274
2013,6,Prachuap Khiri Khan,232.3568438
2013,7,Prachuap Khiri Khan,253.5486312
2013,8,Prachuap Khiri Khan,270.8731079
2013,9,Prachuap Khiri Khan,299.5774557
2013,10,Prachuap Khiri Khan,349.1549114
2013,11,Prachuap Khiri Khan,357.0120773
2013,12,Prachuap Khiri Khan,280.4764895
2014,1,Prachuap Khiri Khan,211.6259259
2014,2,Prachuap Khiri Khan,162.1753623
2014,3,Prachuap Khiri Khan,131.3520129
2014,4,Prachuap Khiri Khan,95.36328502
2014,5,Prachuap Khiri Khan,79.91030596
2014,6,Prachuap Khiri Khan,189.6389694
2014,7,Prachuap Khiri Khan,210.9249597
2014,8,Prachuap Khiri Khan,223.8215781
2014,9,Prachuap Khiri Khan,224.8305958
2014,10,Prachuap Khiri Khan,287.0373591
2014,11,Prachuap Khiri Khan,290.7122383
2014,12,Prachuap Khiri Khan,248.8959742
2015,1,Prachuap Khiri Khan,197.6452496
2015,2,Prachuap Khiri Khan,154.3594203
2015,3,Prachuap Khiri Khan,135.7713366
2015,4,Prachuap Khiri Khan,138.5297907
2015,5,Prachuap Khiri Khan,117.3706924
2015,6,Prachuap Khiri Khan,190.3792271
2015,7,Prachuap Khiri Khan,211.9805153
2015,8,Prachuap Khiri Khan,242.7974235
2015,9,Prachuap Khiri Khan,294.2914654
2015,10,Prachuap Khiri Khan,305.0331723
2015,11,Prachuap Khiri Khan,308.4064412
2015,12,Prachuap Khiri Khan,276.9772947
2016,1,Prachuap Khiri Khan,243.6864734
2016,2,Prachuap Khiri Khan,188.2178744
2016,3,Prachuap Khiri Khan,170.5740741
2016,4,Prachuap Khiri Khan,123.1439614
2016,5,Prachuap Khiri Khan,111.484058
2016,6,Prachuap Khiri Khan,155.5439614
2016,7,Prachuap Khiri Khan,208.3064412
2016,8,Prachuap Khiri Khan,224.0930757
2016,9,Prachuap Khiri Khan,264.768438
2016,10,Prachuap Khiri Khan,330.1429952
2016,11,Prachuap Khiri Khan,347.094847
2016,12,Prachuap Khiri Khan,297.9531401
2017,1,Prachuap Khiri Khan,298.015781
2017,2,Prachuap Khiri Khan,247.5006441
2017,3,Prachuap Khiri Khan,257.1943639
2017,4,Prachuap Khiri Khan,215.7732689
2017,5,Prachuap Khiri Khan,299.9032206
2017,6,Prachuap Khiri Khan,295.0726248
2017,7,Prachuap Khiri Khan,305.710628
2017,8,Prachuap Khiri Khan,305.5961353
2017,9,Prachuap Khiri Khan,305.5497585
2017,10,Prachuap Khiri Khan,323.1365539
2017,11,Prachuap Khiri Khan,322.3117552
2017,12,Prachuap Khiri Khan,291.9429952
2018,1,Prachuap Khiri Khan,252.9566828
2018,2,Prachuap Khiri Khan,218.0173913
2018,3,Prachuap Khiri Khan,207.7747182
2018,4,Prachuap Khiri Khan,263.8030596
2018,5,Prachuap Khiri Khan,237.0259259
2018,6,Prachuap Khiri Khan,258.9542673
2018,7,Prachuap Khiri Khan,279.4217391
2018,8,Prachuap Khiri Khan,291.6085346
2018,9,Prachuap Khiri Khan,288.8499195
2018,10,Prachuap Khiri Khan,321.8917874
2018,11,Prachuap Khiri Khan,316.9906602
2018,12,Prachuap Khiri Khan,280.884219
2019,1,Prachuap Khiri Khan,265.3991948
2019,2,Prachuap Khiri Khan,215.5797101
2019,3,Prachuap Khiri Khan,185.8460548
2019,4,Prachuap Khiri Khan,153.8636071
2019,5,Prachuap Khiri Khan,142.2890499
2019,6,Prachuap Khiri Khan,200.5558776
2019,7,Prachuap Khiri Khan,208.1618357
2019,8,Prachuap Khiri Khan,286.5716586
2019,9,Prachuap Khiri Khan,303.9388084
2019,10,Prachuap Khiri Khan,303.4167472
2019,11,Prachuap Khiri Khan,295.1922705
2019,12,Prachuap Khiri Khan,236.489372
2020,1,Prachuap Khiri Khan,194.3586151
2020,2,Prachuap Khiri Khan,168.131723
2020,3,Prachuap Khiri Khan,126.305314
2020,4,Prachuap Khiri Khan,112.9706924
2020,5,Prachuap Khiri Khan,102.0871176
2020,6,Prachuap Khiri Khan,182.3041868
2020,7,Prachuap Khiri Khan,223.9689211
2020,8,Prachuap Khiri Khan,232.8499195
2020,9,Prachuap Khiri Khan,261.4838969
2020,10,Prachuap Khiri Khan,323.4122383
2020,11,Prachuap Khiri Khan,276.2201288
2020,12,Prachuap Khiri Khan,227.3407407
2021,1,Prachuap Khiri Khan,176.4571659
2021,2,Prachuap Khiri Khan,138.3273752
2021,3,Prachuap Khiri Khan,115.5510467
2021,4,Prachuap Khiri Khan,142.1347826
2021,5,Prachuap Khiri Khan,152.0230274
2021,6,Prachuap Khiri Khan,187.0644122
2021,7,Prachuap Khiri Khan,241.5446055
2021,8,Prachuap Khiri Khan,256.8512077
2021,9,Prachuap Khiri Khan,293.8600644
2021,10,Prachuap Khiri Khan,335.6785829
2021,11,Prachuap Khiri Khan,346.5913043
2021,12,Prachuap Khiri Khan,278.2552335
2022,1,Prachuap Khiri Khan,219.0594203
2022,2,Prachuap Khiri Khan,241.4294686
2022,3,Prachuap Khiri Khan,271.9299517
2022,4,Prachuap Khiri Khan,231.1478261
2022,5,Prachuap Khiri Khan,271.1505636
2022,6,Prachuap Khiri Khan,267.2256039
2022,7,Prachuap Khiri Khan,305.9681159
2022,8,Prachuap Khiri Khan,304.9386473
2022,9,Prachuap Khiri Khan,313.0529791
2022,10,Prachuap Khiri Khan,351.6956522
2022,11,Prachuap Khiri Khan,353.7489533
2022,12,Prachuap Khiri Khan,304.6363929
1960,1,Ranong,272.8682432
1960,2,Ranong,248.2646396
1960,3,Ranong,177.1108108
1960,4,Ranong,148.095045
1960,5,Ranong,342.5804054
1960,6,Ranong,353.856982
1960,7,Ranong,354.7664414
1960,8,Ranong,354.7664414
1960,9,Ranong,354.7664414
1960,10,Ranong,354.7664414
1960,11,Ranong,354.7664414
1960,12,Ranong,316.8554054
1961,1,Ranong,270.1193694
1961,2,Ranong,241.2382883
1961,3,Ranong,210.2416667
1961,4,Ranong,268.4047297
1961,5,Ranong,354.7664414
1961,6,Ranong,354.7664414
1961,7,Ranong,354.7664414
1961,8,Ranong,354.7664414
1961,9,Ranong,354.7664414
1961,10,Ranong,354.7664414
1961,11,Ranong,354.7664414
1961,12,Ranong,346.9175676
1962,1,Ranong,316.3047297
1962,2,Ranong,249.0907658
1962,3,Ranong,222.2292793
1962,4,Ranong,172.9630631
1962,5,Ranong,318.1788288
1962,6,Ranong,353.1326577
1962,7,Ranong,354.7664414
1962,8,Ranong,354.7664414
1962,9,Ranong,354.7664414
1962,10,Ranong,354.7664414
1962,11,Ranong,353.0754505
1962,12,Ranong,304.7608108
1963,1,Ranong,239.8452703
1963,2,Ranong,176.7907658
1963,3,Ranong,115.206982
1963,4,Ranong,83.51756757
1963,5,Ranong,119.4707207
1963,6,Ranong,331.0171171
1963,7,Ranong,351.8779279
1963,8,Ranong,354.4867117
1963,9,Ranong,354.7664414
1963,10,Ranong,354.7664414
1963,11,Ranong,354.7664414
1963,12,Ranong,316.8254505
1964,1,Ranong,278.4574324
1964,2,Ranong,230.9898649
1964,3,Ranong,185.2804054
1964,4,Ranong,135.229955
1964,5,Ranong,354.7664414
1964,6,Ranong,354.7664414
1964,7,Ranong,354.7664414
1964,8,Ranong,354.7664414
1964,9,Ranong,354.7664414
1964,10,Ranong,354.7664414
1964,11,Ranong,354.7664414
1964,12,Ranong,321.7743243
1965,1,Ranong,265.7594595
1965,2,Ranong,229.4743243
1965,3,Ranong,196.1024775
1965,4,Ranong,194.4243243
1965,5,Ranong,354.7664414
1965,6,Ranong,354.7664414
1965,7,Ranong,354.7664414
1965,8,Ranong,354.7664414
1965,9,Ranong,354.7664414
1965,10,Ranong,354.7664414
1965,11,Ranong,354.472973
1965,12,Ranong,351.729955
1966,1,Ranong,298.2013514
1966,2,Ranong,251.6481982
1966,3,Ranong,227.0364865
1966,4,Ranong,181.3997748
1966,5,Ranong,353.5747748
1966,6,Ranong,354.7664414
1966,7,Ranong,354.7664414
1966,8,Ranong,354.7664414
1966,9,Ranong,354.7664414
1966,10,Ranong,354.7664414
1966,11,Ranong,354.7664414
1966,12,Ranong,352.1243243
1967,1,Ranong,347.3966216
1967,2,Ranong,286.1515766
1967,3,Ranong,221.3441441
1967,4,Ranong,181.4948198
1967,5,Ranong,354.7504505
1967,6,Ranong,354.7664414
1967,7,Ranong,354.7664414
1967,8,Ranong,354.7664414
1967,9,Ranong,354.7664414
1967,10,Ranong,354.7664414
1967,11,Ranong,350.3509009
1967,12,Ranong,295.7240991
1968,1,Ranong,230.9153153
1968,2,Ranong,180.554955
1968,3,Ranong,128.3335586
1968,4,Ranong,147.1117117
1968,5,Ranong,310.709009
1968,6,Ranong,354.161036
1968,7,Ranong,354.7664414
1968,8,Ranong,354.7664414
1968,9,Ranong,354.7664414
1968,10,Ranong,354.7664414
1968,11,Ranong,341.2763514
1968,12,Ranong,305.7209459
1969,1,Ranong,292.2864865
1969,2,Ranong,238.1315315
1969,3,Ranong,201.2153153
1969,4,Ranong,173.9337838
1969,5,Ranong,350.4141892
1969,6,Ranong,354.7011261
1969,7,Ranong,354.7664414
1969,8,Ranong,354.7664414
1969,9,Ranong,354.7664414
1969,10,Ranong,354.7664414
1969,11,Ranong,354.7664414
1969,12,Ranong,306.170045
1970,1,Ranong,271.1006757
1970,2,Ranong,209.302027
1970,3,Ranong,165.543018
1970,4,Ranong,161.5826577
1970,5,Ranong,335.5481982
1970,6,Ranong,354.7664414
1970,7,Ranong,354.7664414
1970,8,Ranong,354.7664414
1970,9,Ranong,354.7664414
1970,10,Ranong,354.7664414
1970,11,Ranong,354.7664414
1970,12,Ranong,354.6786036
1971,1,Ranong,276.2574324
1971,2,Ranong,221.238964
1971,3,Ranong,203.0542793
1971,4,Ranong,145.252027
1971,5,Ranong,345.354955
1971,6,Ranong,354.7664414
1971,7,Ranong,354.7664414
1971,8,Ranong,354.7664414
1971,9,Ranong,354.7664414
1971,10,Ranong,354.7664414
1971,11,Ranong,354.7592342
1971,12,Ranong,317.4759009
1972,1,Ranong,249.320045
1972,2,Ranong,196.7092342
1972,3,Ranong,145.0882883
1972,4,Ranong,163.5256757
1972,5,Ranong,217.0495495
1972,6,Ranong,346.0990991
1972,7,Ranong,353.375
1972,8,Ranong,353.6795045
1972,9,Ranong,354.7664414
1972,10,Ranong,354.7664414
1972,11,Ranong,354.7664414
1972,12,Ranong,353.1254505
1973,1,Ranong,280.3682432
1973,2,Ranong,209.1468468
1973,3,Ranong,175.3617117
1973,4,Ranong,132.4558559
1973,5,Ranong,302.8524775
1973,6,Ranong,354.0119369
1973,7,Ranong,354.7664414
1973,8,Ranong,354.7664414
1973,9,Ranong,354.7664414
1973,10,Ranong,354.7664414
1973,11,Ranong,354.7664414
1973,12,Ranong,329.0554054
1974,1,Ranong,270.4914414
1974,2,Ranong,218.0101351
1974,3,Ranong,180.4317568
1974,4,Ranong,167.9376126
1974,5,Ranong,338.8209459
1974,6,Ranong,353.1486486
1974,7,Ranong,354.7623874
1974,8,Ranong,354.7664414
1974,9,Ranong,354.7664414
1974,10,Ranong,354.7664414
1974,11,Ranong,354.7664414
1974,12,Ranong,330.7576577
1975,1,Ranong,338.2114865
1975,2,Ranong,283.6186937
1975,3,Ranong,213.0772523
1975,4,Ranong,185.1045045
1975,5,Ranong,350.4693694
1975,6,Ranong,354.7664414
1975,7,Ranong,354.7664414
1975,8,Ranong,354.7664414
1975,9,Ranong,354.7664414
1975,10,Ranong,354.7664414
1975,11,Ranong,354.7664414
1975,12,Ranong,317.2486486
1976,1,Ranong,248.8970721
1976,2,Ranong,185.9808559
1976,3,Ranong,150.3702703
1976,4,Ranong,160.9259009
1976,5,Ranong,352.8441441
1976,6,Ranong,354.7536036
1976,7,Ranong,354.7664414
1976,8,Ranong,354.7664414
1976,9,Ranong,354.7664414
1976,10,Ranong,354.7664414
1976,11,Ranong,354.7664414
1976,12,Ranong,295.7504505
1977,1,Ranong,237.1907658
1977,2,Ranong,214.8540541
1977,3,Ranong,165.7628378
1977,4,Ranong,118.7959459
1977,5,Ranong,218.4614865
1977,6,Ranong,338.1826577
1977,7,Ranong,349.395045
1977,8,Ranong,354.306982
1977,9,Ranong,354.7664414
1977,10,Ranong,354.7664414
1977,11,Ranong,354.7664414
1977,12,Ranong,300.6542793
1978,1,Ranong,275.8664414
1978,2,Ranong,227.9646396
1978,3,Ranong,166.1328829
1978,4,Ranong,215.213964
1978,5,Ranong,349.2783784
1978,6,Ranong,354.4837838
1978,7,Ranong,354.7664414
1978,8,Ranong,354.7664414
1978,9,Ranong,354.7664414
1978,10,Ranong,354.7664414
1978,11,Ranong,336.1227477
1978,12,Ranong,282.5858108
1979,1,Ranong,218.3128378
1979,2,Ranong,163.1718468
1979,3,Ranong,107.4621622
1979,4,Ranong,93.43558559
1979,5,Ranong,284.8301802
1979,6,Ranong,354.0576577
1979,7,Ranong,354.7664414
1979,8,Ranong,354.7664414
1979,9,Ranong,354.7664414
1979,10,Ranong,354.7058559
1979,11,Ranong,341.3220721
1979,12,Ranong,280.6648649
1980,1,Ranong,213.1693694
1980,2,Ranong,165.1536036
1980,3,Ranong,124.625
1980,4,Ranong,131.0781532
1980,5,Ranong,215.8623874
1980,6,Ranong,353.9452703
1980,7,Ranong,354.7664414
1980,8,Ranong,354.7664414
1980,9,Ranong,354.7664414
1980,10,Ranong,354.7664414
1980,11,Ranong,354.7664414
1980,12,Ranong,331.4103604
1981,1,Ranong,258.2173423
1981,2,Ranong,206.5572072
1981,3,Ranong,141.1635135
1981,4,Ranong,149.6853604
1981,5,Ranong,345.920045
1981,6,Ranong,352.2085586
1981,7,Ranong,352.1574324
1981,8,Ranong,353.8481982
1981,9,Ranong,354.7664414
1981,10,Ranong,354.7664414
1981,11,Ranong,354.7664414
1981,12,Ranong,305.2792793
1982,1,Ranong,231.5155405
1982,2,Ranong,183.7358108
1982,3,Ranong,189.6254505
1982,4,Ranong,259.0011261
1982,5,Ranong,354.488964
1982,6,Ranong,354.6858108
1982,7,Ranong,354.7664414
1982,8,Ranong,354.7664414
1982,9,Ranong,354.7664414
1982,10,Ranong,354.7664414
1982,11,Ranong,354.7664414
1982,12,Ranong,312.0308559
1983,1,Ranong,250.8527027
1983,2,Ranong,184.0993243
1983,3,Ranong,137.077027
1983,4,Ranong,94.8036036
1983,5,Ranong,203.0567568
1983,6,Ranong,350.9045045
1983,7,Ranong,354.7664414
1983,8,Ranong,354.7664414
1983,9,Ranong,354.7664414
1983,10,Ranong,354.7664414
1983,11,Ranong,354.7664414
1983,12,Ranong,315.0628378
1984,1,Ranong,263.9301802
1984,2,Ranong,225.8786036
1984,3,Ranong,173.2355856
1984,4,Ranong,162.8213964
1984,5,Ranong,236.0583333
1984,6,Ranong,354.4959459
1984,7,Ranong,354.7664414
1984,8,Ranong,354.7664414
1984,9,Ranong,354.7664414
1984,10,Ranong,354.7664414
1984,11,Ranong,352.2522523
1984,12,Ranong,334.3177928
1985,1,Ranong,272.8740991
1985,2,Ranong,237.0222973
1985,3,Ranong,201.838964
1985,4,Ranong,217.6646396
1985,5,Ranong,354.7664414
1985,6,Ranong,354.7664414
1985,7,Ranong,354.7664414
1985,8,Ranong,354.7664414
1985,9,Ranong,354.7664414
1985,10,Ranong,354.7664414
1985,11,Ranong,354.7664414
1985,12,Ranong,325.9527027
1986,1,Ranong,255.7421171
1986,2,Ranong,191.3961712
1986,3,Ranong,130.7740991
1986,4,Ranong,105.2301802
1986,5,Ranong,354.2824324
1986,6,Ranong,354.7664414
1986,7,Ranong,354.7664414
1986,8,Ranong,354.7664414
1986,9,Ranong,354.7664414
1986,10,Ranong,354.7664414
1986,11,Ranong,354.5763514
1986,12,Ranong,309.325
1987,1,Ranong,243.0572072
1987,2,Ranong,177.911036
1987,3,Ranong,125.8905405
1987,4,Ranong,89.00157658
1987,5,Ranong,223.6038288
1987,6,Ranong,323.7189189
1987,7,Ranong,321.4914414
1987,8,Ranong,354.7626126
1987,9,Ranong,354.7664414
1987,10,Ranong,354.7664414
1987,11,Ranong,354.7664414
1987,12,Ranong,306.1031532
1988,1,Ranong,251.6547297
1988,2,Ranong,207.934009
1988,3,Ranong,158.1031532
1988,4,Ranong,170.3490991
1988,5,Ranong,354.4290541
1988,6,Ranong,354.7664414
1988,7,Ranong,354.7664414
1988,8,Ranong,354.7664414
1988,9,Ranong,354.7664414
1988,10,Ranong,354.7664414
1988,11,Ranong,354.7664414
1988,12,Ranong,286.2538288
1989,1,Ranong,241.3137387
1989,2,Ranong,185.1621622
1989,3,Ranong,162.472973
1989,4,Ranong,150.9529279
1989,5,Ranong,353.3975225
1989,6,Ranong,354.3698198
1989,7,Ranong,354.7664414
1989,8,Ranong,354.7664414
1989,9,Ranong,354.7664414
1989,10,Ranong,354.7664414
1989,11,Ranong,354.7644144
1989,12,Ranong,280.7786036
1990,1,Ranong,228.8123874
1990,2,Ranong,167.9472973
1990,3,Ranong,116.5310811
1990,4,Ranong,105.077027
1990,5,Ranong,326.1425676
1990,6,Ranong,344.8288288
1990,7,Ranong,346.0833333
1990,8,Ranong,346.3036036
1990,9,Ranong,354.2797297
1990,10,Ranong,354.7664414
1990,11,Ranong,354.7664414
1990,12,Ranong,299.4177928
1991,1,Ranong,237.063964
1991,2,Ranong,185.5195946
1991,3,Ranong,156.7272523
1991,4,Ranong,181.752027
1991,5,Ranong,352.2914414
1991,6,Ranong,352.8290541
1991,7,Ranong,354.7664414
1991,8,Ranong,354.7664414
1991,9,Ranong,354.7664414
1991,10,Ranong,354.7664414
1991,11,Ranong,338.2585586
1991,12,Ranong,303.0918919
1992,1,Ranong,247.1400901
1992,2,Ranong,192.5216216
1992,3,Ranong,127.3948198
1992,4,Ranong,89.65518018
1992,5,Ranong,195.0536036
1992,6,Ranong,335.1245495
1992,7,Ranong,350.3436937
1992,8,Ranong,354.2373874
1992,9,Ranong,354.6382883
1992,10,Ranong,354.7664414
1992,11,Ranong,351.0418919
1992,12,Ranong,301.3542793
1993,1,Ranong,277.5443694
1993,2,Ranong,207.6997748
1993,3,Ranong,221.215991
1993,4,Ranong,255.2662162
1993,5,Ranong,345.468018
1993,6,Ranong,354.3671171
1993,7,Ranong,354.7664414
1993,8,Ranong,354.7664414
1993,9,Ranong,354.7664414
1993,10,Ranong,354.7664414
1993,11,Ranong,351.2247748
1993,12,Ranong,325.8114865
1994,1,Ranong,254.2448198
1994,2,Ranong,209.8835586
1994,3,Ranong,212.0403153
1994,4,Ranong,210.7684685
1994,5,Ranong,354.7105856
1994,6,Ranong,354.7664414
1994,7,Ranong,354.7664414
1994,8,Ranong,354.7664414
1994,9,Ranong,354.7664414
1994,10,Ranong,354.6594595
1994,11,Ranong,349.5837838
1994,12,Ranong,301.0605856
1995,1,Ranong,241.5373874
1995,2,Ranong,180.1806306
1995,3,Ranong,149.8225225
1995,4,Ranong,116.2740991
1995,5,Ranong,176.4801802
1995,6,Ranong,344.8813063
1995,7,Ranong,354.736036
1995,8,Ranong,354.7664414
1995,9,Ranong,354.7664414
1995,10,Ranong,354.7664414
1995,11,Ranong,354.7664414
1995,12,Ranong,292.9295045
1996,1,Ranong,233.3736486
1996,2,Ranong,196.9468468
1996,3,Ranong,137.725
1996,4,Ranong,189.2754505
1996,5,Ranong,333.0135135
1996,6,Ranong,354.3137387
1996,7,Ranong,354.7664414
1996,8,Ranong,354.7664414
1996,9,Ranong,354.7664414
1996,10,Ranong,354.7664414
1996,11,Ranong,354.7664414
1996,12,Ranong,344.2905405
1997,1,Ranong,271.7326577
1997,2,Ranong,230.0457207
1997,3,Ranong,169.7988739
1997,4,Ranong,161.4231982
1997,5,Ranong,248.831982
1997,6,Ranong,347.2894144
1997,7,Ranong,354.2511261
1997,8,Ranong,354.7664414
1997,9,Ranong,354.7664414
1997,10,Ranong,354.7664414
1997,11,Ranong,354.7186937
1997,12,Ranong,313.0772523
1998,1,Ranong,239.9362613
1998,2,Ranong,174.984009
1998,3,Ranong,113.6029279
1998,4,Ranong,82.62905405
1998,5,Ranong,103.706982
1998,6,Ranong,247.4981982
1998,7,Ranong,337.0072072
1998,8,Ranong,352.0565315
1998,9,Ranong,354.7664414
1998,10,Ranong,354.7664414
1998,11,Ranong,354.7664414
1998,12,Ranong,325.4565315
1999,1,Ranong,292.6986486
1999,2,Ranong,273.4614865
1999,3,Ranong,240.1918919
1999,4,Ranong,293.6961712
1999,5,Ranong,354.7664414
1999,6,Ranong,354.7664414
1999,7,Ranong,354.7664414
1999,8,Ranong,354.7664414
1999,9,Ranong,354.7664414
1999,10,Ranong,354.7664414
1999,11,Ranong,354.5740991
1999,12,Ranong,341.5842342
2000,1,Ranong,290.3995495
2000,2,Ranong,256.0173423
2000,3,Ranong,248.9400901
2000,4,Ranong,307.747973
2000,5,Ranong,354.7664414
2000,6,Ranong,354.7664414
2000,7,Ranong,354.7664414
2000,8,Ranong,354.7664414
2000,9,Ranong,354.7664414
2000,10,Ranong,354.7664414
2000,11,Ranong,352.3912162
2000,12,Ranong,331.3952703
2001,1,Ranong,312.1245495
2001,2,Ranong,254.4213964
2001,3,Ranong,320.5423423
2001,4,Ranong,284.4301802
2001,5,Ranong,354.7664414
2001,6,Ranong,354.7664414
2001,7,Ranong,354.7664414
2001,8,Ranong,354.7664414
2001,9,Ranong,354.7664414
2001,10,Ranong,354.7664414
2001,11,Ranong,333.3236486
2001,12,Ranong,300.6587838
2002,1,Ranong,231.0376126
2002,2,Ranong,168.8418919
2002,3,Ranong,144.7385135
2002,4,Ranong,128.4774775
2002,5,Ranong,335.3873874
2002,6,Ranong,349.493018
2002,7,Ranong,349.6592342
2002,8,Ranong,354.3308559
2002,9,Ranong,354.7495495
2002,10,Ranong,354.7664414
2002,11,Ranong,354.7664414
2002,12,Ranong,354.4756757
2003,1,Ranong,283.0328829
2003,2,Ranong,219.6943694
2003,3,Ranong,257.1164414
2003,4,Ranong,216.1560811
2003,5,Ranong,353.0105856
2003,6,Ranong,354.0862613
2003,7,Ranong,354.7664414
2003,8,Ranong,354.7664414
2003,9,Ranong,354.7664414
2003,10,Ranong,354.7664414
2003,11,Ranong,349.1459459
2003,12,Ranong,322.8916667
2004,1,Ranong,258.2709459
2004,2,Ranong,208.0252252
2004,3,Ranong,157.2977477
2004,4,Ranong,114.0123874
2004,5,Ranong,247.088964
2004,6,Ranong,349.5790541
2004,7,Ranong,353.270045
