year,month,province,ws
2008,8,Nonthaburi,1.0903125
2008,9,Nonthaburi,1.2584375
2008,10,Nonthaburi,0.75796875
2008,11,Nonthaburi,1.6646875
2008,12,Nonthaburi,1.53703125
2009,1,Nonthaburi,1.48390625
2009,2,Nonthaburi,0.9825
2009,3,Nonthaburi,0.8090625
2009,4,Nonthaburi,1.3409375
2009,5,Nonthaburi,0.8271875
2009,6,Nonthaburi,1.70859375
2009,7,Nonthaburi,1.83390625
2009,8,Nonthaburi,1.08125
2009,9,Nonthaburi,1.28953125
2009,10,Nonthaburi,0.66390625
2009,11,Nonthaburi,1.1978125
2009,12,Nonthaburi,0.695625
2010,1,Nonthaburi,0.6296875
2010,2,Nonthaburi,1.22953125
2010,3,Nonthaburi,1.23109375
2010,4,Nonthaburi,1.38625
2010,5,Nonthaburi,1.26921875
2010,6,Nonthaburi,0.94484375
2010,7,Nonthaburi,1.00515625
2010,8,Nonthaburi,0.8040625
2010,9,Nonthaburi,0.6903125
2010,10,Nonthaburi,1.1909375
2010,11,Nonthaburi,1.33609375
2010,12,Nonthaburi,1.124375
2011,1,Nonthaburi,1.42609375
2011,2,Nonthaburi,0.82859375
2011,3,Nonthaburi,1.20078125
2011,4,Nonthaburi,0.6459375
2011,5,Nonthaburi,0.88890625
2011,6,Nonthaburi,1.36625
2011,7,Nonthaburi,1.5790625
2011,8,Nonthaburi,1.14265625
2011,9,Nonthaburi,1.43453125
2011,10,Nonthaburi,1.07546875
2011,11,Nonthaburi,1.11953125
2011,12,Nonthaburi,1.850625
2012,1,Nonthaburi,0.69828125
2012,2,Nonthaburi,0.79734375
2012,3,Nonthaburi,0.68921875
2012,4,Nonthaburi,1.07921875
2012,5,Nonthaburi,1.31609375
2012,6,Nonthaburi,1.64296875
2012,7,Nonthaburi,1.490625
2012,8,Nonthaburi,1.5071875
2012,9,Nonthaburi,0.9071875
2012,10,Nonthaburi,0.84015625
2012,11,Nonthaburi,0.11546875
2012,12,Nonthaburi,0.66421875
2013,1,Nonthaburi,0.82203125
2013,2,Nonthaburi,0.85578125
2013,3,Nonthaburi,0.9134375
2013,4,Nonthaburi,1.175
2013,5,Nonthaburi,1.1046875
2013,6,Nonthaburi,0.78359375
2013,7,Nonthaburi,1.361875
2013,8,Nonthaburi,1.27375
2013,9,Nonthaburi,1.0803125
2013,10,Nonthaburi,0.95765625
2013,11,Nonthaburi,1.070625
2013,12,Nonthaburi,1.41484375
2014,1,Nonthaburi,1.32875
2014,2,Nonthaburi,1.20609375
2014,3,Nonthaburi,0.931875
2014,4,Nonthaburi,0.9490625
2014,5,Nonthaburi,0.97921875
2014,6,Nonthaburi,1.420625
2014,7,Nonthaburi,1.4578125
2014,8,Nonthaburi,0.77390625
2014,9,Nonthaburi,1.0303125
2014,10,Nonthaburi,0.9334375
2014,11,Nonthaburi,0.56203125
2014,12,Nonthaburi,1.6753125
2015,1,Nonthaburi,1.1821875
2015,2,Nonthaburi,1.28390625
2015,3,Nonthaburi,1.06734375
2015,4,Nonthaburi,1.12
2015,5,Nonthaburi,1.3665625
2015,6,Nonthaburi,1.17453125
2015,7,Nonthaburi,1.9746875
2015,8,Nonthaburi,1.2465625
2015,9,Nonthaburi,1.3228125
2015,10,Nonthaburi,0.85796875
2015,11,Nonthaburi,0.62234375
2015,12,Nonthaburi,0.876875
2016,1,Nonthaburi,1.10796875
2016,2,Nonthaburi,1.779375
2016,3,Nonthaburi,1.3309375
2016,4,Nonthaburi,1.76828125
2016,5,Nonthaburi,1.30453125
2016,6,Nonthaburi,1.05515625
2016,7,Nonthaburi,1.03640625
2016,8,Nonthaburi,1.3415625
2016,9,Nonthaburi,0.9584375
2016,10,Nonthaburi,0.775
2016,11,Nonthaburi,0.7728125
2016,12,Nonthaburi,1.76453125
2017,1,Nonthaburi,1.4175
2017,2,Nonthaburi,1.31765625
2017,3,Nonthaburi,0.94265625
2017,4,Nonthaburi,1.18375
2017,5,Nonthaburi,0.799375
2017,6,Nonthaburi,1.07875
2017,7,Nonthaburi,1.4225
2017,8,Nonthaburi,0.97390625
2017,9,Nonthaburi,0.86625
2017,10,Nonthaburi,0.97984375
2017,11,Nonthaburi,1.3290625
2017,12,Nonthaburi,1.86546875
2018,1,Nonthaburi,0.578125
2018,2,Nonthaburi,0.7359375
2018,3,Nonthaburi,0.01875
2018,4,Nonthaburi,0.2328125
2018,5,Nonthaburi,0.0
2018,6,Nonthaburi,0.7703125
2018,7,Nonthaburi,1.6265625
2018,8,Nonthaburi,1.2984375
2018,9,Nonthaburi,0.328125
2018,10,Nonthaburi,0.7515625
2018,11,Nonthaburi,0.496875
2018,12,Nonthaburi,1.159375
2019,1,Nonthaburi,0.9546875
2019,2,Nonthaburi,1.565625
2019,3,Nonthaburi,1.4109375
2019,4,Nonthaburi,1.546875
2019,5,Nonthaburi,0.9140625
2019,6,Nonthaburi,0.8625
2019,7,Nonthaburi,1.3859375
2019,8,Nonthaburi,1.5796875
2019,9,Nonthaburi,0.3203125
2019,10,Nonthaburi,0.85625
2019,11,Nonthaburi,0.721875
2019,12,Nonthaburi,0.69375
2020,1,Nonthaburi,0.95625
2020,2,Nonthaburi,1.0515625
2020,3,Nonthaburi,1.45625
2020,4,Nonthaburi,1.309375
2020,5,Nonthaburi,1.1796875
2020,6,Nonthaburi,1.003125
2020,7,Nonthaburi,0.9734375
2020,8,Nonthaburi,1.2984375
2020,9,Nonthaburi,1.0703125
2020,10,Nonthaburi,1.196875
2020,11,Nonthaburi,1.259375
2020,12,Nonthaburi,1.3328125
2021,1,Nonthaburi,1.1125
2021,2,Nonthaburi,0.8203125
2021,3,Nonthaburi,1.01875
2021,4,Nonthaburi,0.2734375
2021,5,Nonthaburi,0.921875
2021,6,Nonthaburi,1.4796875
2021,7,Nonthaburi,1.3828125
2021,8,Nonthaburi,1.0984375
2021,9,Nonthaburi,0.8921875
2021,10,Nonthaburi,1.0796875
2021,11,Nonthaburi,0.859375
2021,12,Nonthaburi,1.4
2022,1,Nonthaburi,0.8125
2022,2,Nonthaburi,0.7234375
2022,3,Nonthaburi,0.3375
2022,4,Nonthaburi,0.828125
2022,5,Nonthaburi,1.1078125
2022,6,Nonthaburi,0.8453125
2022,7,Nonthaburi,1.2125
2022,8,Nonthaburi,0.940625
2022,9,Nonthaburi,0.734375
2022,10,Nonthaburi,1.109375
2022,11,Nonthaburi,0.6703125
2022,12,Nonthaburi,1.196875
2003,1,Pathum Thani,1.027851852
2003,2,Pathum Thani,0.846666667
2003,3,Pathum Thani,0.590592593
2003,4,Pathum Thani,0.981925926
2003,5,Pathum Thani,1.365851852
2003,6,Pathum Thani,1.014444444
2003,7,Pathum Thani,1.102962963
2003,8,Pathum Thani,1.319407407
2003,9,Pathum Thani,0.958740741
2003,10,Pathum Thani,1.22762963
2003,11,Pathum Thani,0.766
2003,12,Pathum Thani,1.51637037
2004,1,Pathum Thani,0.685703704
2004,2,Pathum Thani,1.325777778
2004,3,Pathum Thani,1.277185185
2004,4,Pathum Thani,1.187481481
2004,5,Pathum Thani,1.255407407
2004,6,Pathum Thani,1.218814815
2004,7,Pathum Thani,1.174
2004,8,Pathum Thani,1.435703704
2004,9,Pathum Thani,0.796888889
2004,10,Pathum Thani,1.357925926
2004,11,Pathum Thani,1.127925926
2004,12,Pathum Thani,1.10962963
2005,1,Pathum Thani,0.799037037
2005,2,Pathum Thani,1.063481481
2005,3,Pathum Thani,1.198740741
2005,4,Pathum Thani,0.986592593
2005,5,Pathum Thani,1.092962963
2005,6,Pathum Thani,1.455259259
2005,7,Pathum Thani,1.39237037
2005,8,Pathum Thani,1.321407407
2005,9,Pathum Thani,0.914
2005,10,Pathum Thani,1.081259259
2005,11,Pathum Thani,0.654740741
2005,12,Pathum Thani,1.672740741
2006,1,Pathum Thani,0.998148148
2006,2,Pathum Thani,0.953111111
2006,3,Pathum Thani,0.881481481
2006,4,Pathum Thani,0.889703704
2006,5,Pathum Thani,0.914740741
2006,6,Pathum Thani,0.851481481
2006,7,Pathum Thani,1.746222222
2006,8,Pathum Thani,1.685037037
2006,9,Pathum Thani,0.731555556
2006,10,Pathum Thani,0.945481481
2006,11,Pathum Thani,0.455407407
2006,12,Pathum Thani,1.349259259
2007,1,Pathum Thani,1.314
2007,2,Pathum Thani,1.129259259
2007,3,Pathum Thani,1.036148148
2007,4,Pathum Thani,0.827481481
2007,5,Pathum Thani,0.922518519
2007,6,Pathum Thani,0.699481481
2007,7,Pathum Thani,1.33637037
2007,8,Pathum Thani,1.387111111
2007,9,Pathum Thani,0.73762963
2007,10,Pathum Thani,1.506888889
2007,11,Pathum Thani,1.457481481
2007,12,Pathum Thani,0.968148148
2008,1,Pathum Thani,1.125333333
2008,2,Pathum Thani,1.080888889
2008,3,Pathum Thani,0.97837037
2008,4,Pathum Thani,0.768592593
2008,5,Pathum Thani,1.300296296
2008,6,Pathum Thani,1.117555556
2008,7,Pathum Thani,1.343925926
2008,8,Pathum Thani,1.024074074
2008,9,Pathum Thani,1.13162963
2008,10,Pathum Thani,0.704148148
2008,11,Pathum Thani,1.572962963
2008,12,Pathum Thani,1.391407407
2009,1,Pathum Thani,1.361703704
2009,2,Pathum Thani,0.892296296
2009,3,Pathum Thani,0.727111111
2009,4,Pathum Thani,1.189925926
2009,5,Pathum Thani,0.76762963
2009,6,Pathum Thani,1.660222222
2009,7,Pathum Thani,1.749185185
2009,8,Pathum Thani,0.991555556
2009,9,Pathum Thani,1.144
2009,10,Pathum Thani,0.529037037
2009,11,Pathum Thani,1.1
2009,12,Pathum Thani,0.570518519
2010,1,Pathum Thani,0.529925926
2010,2,Pathum Thani,1.088666667
2010,3,Pathum Thani,1.165185185
2010,4,Pathum Thani,1.260814815
2010,5,Pathum Thani,1.150740741
2010,6,Pathum Thani,0.873259259
2010,7,Pathum Thani,0.942740741
2010,8,Pathum Thani,0.756074074
2010,9,Pathum Thani,0.612592593
2010,10,Pathum Thani,1.076148148
2010,11,Pathum Thani,1.268444444
2010,12,Pathum Thani,1.025037037
2011,1,Pathum Thani,1.397555556
2011,2,Pathum Thani,0.784962963
2011,3,Pathum Thani,1.217481481
2011,4,Pathum Thani,0.589037037
2011,5,Pathum Thani,0.812
2011,6,Pathum Thani,1.342444444
2011,7,Pathum Thani,1.503555556
2011,8,Pathum Thani,1.064666667
2011,9,Pathum Thani,1.273111111
2011,10,Pathum Thani,0.96637037
2011,11,Pathum Thani,1.016740741
2011,12,Pathum Thani,1.761703704
2012,1,Pathum Thani,0.639851852
2012,2,Pathum Thani,0.743407407
2012,3,Pathum Thani,0.671777778
2012,4,Pathum Thani,1.012296296
2012,5,Pathum Thani,1.205037037
2012,6,Pathum Thani,1.609555556
2012,7,Pathum Thani,1.466074074
2012,8,Pathum Thani,1.453259259
2012,9,Pathum Thani,0.799851852
2012,10,Pathum Thani,0.732
2012,11,Pathum Thani,0.04637037
2012,12,Pathum Thani,0.554444444
2013,1,Pathum Thani,0.725037037
2013,2,Pathum Thani,0.805185185
2013,3,Pathum Thani,0.856962963
2013,4,Pathum Thani,1.098814815
2013,5,Pathum Thani,1.015185185
2013,6,Pathum Thani,0.729481481
2013,7,Pathum Thani,1.287777778
2013,8,Pathum Thani,1.217407407
2013,9,Pathum Thani,0.967407407
2013,10,Pathum Thani,0.870074074
2013,11,Pathum Thani,1.039333333
2013,12,Pathum Thani,1.281185185
2014,1,Pathum Thani,1.226740741
2014,2,Pathum Thani,1.125037037
2014,3,Pathum Thani,0.860074074
2014,4,Pathum Thani,0.903555556
2014,5,Pathum Thani,0.920296296
2014,6,Pathum Thani,1.382
2014,7,Pathum Thani,1.409555556
2014,8,Pathum Thani,0.753259259
2014,9,Pathum Thani,0.925851852
2014,10,Pathum Thani,0.841407407
2014,11,Pathum Thani,0.476222222
2014,12,Pathum Thani,1.597703704
2015,1,Pathum Thani,1.087111111
2015,2,Pathum Thani,1.170444444
2015,3,Pathum Thani,0.949407407
2015,4,Pathum Thani,1.046814815
2015,5,Pathum Thani,1.300962963
2015,6,Pathum Thani,1.155481481
2015,7,Pathum Thani,1.897259259
2015,8,Pathum Thani,1.157703704
2015,9,Pathum Thani,1.185111111
2015,10,Pathum Thani,0.747185185
2015,11,Pathum Thani,0.537703704
2015,12,Pathum Thani,0.792962963
2016,1,Pathum Thani,1.01162963
2016,2,Pathum Thani,1.778888889
2016,3,Pathum Thani,1.26637037
2016,4,Pathum Thani,1.698888889
2016,5,Pathum Thani,1.191777778
2016,6,Pathum Thani,1.021333333
2016,7,Pathum Thani,0.991481481
2016,8,Pathum Thani,1.289333333
2016,9,Pathum Thani,0.860222222
2016,10,Pathum Thani,0.623777778
2016,11,Pathum Thani,0.711703704
2016,12,Pathum Thani,1.67037037
2017,1,Pathum Thani,1.305333333
2017,2,Pathum Thani,1.260296296
2017,3,Pathum Thani,0.884148148
2017,4,Pathum Thani,1.135185185
2017,5,Pathum Thani,0.717851852
2017,6,Pathum Thani,1.044888889
2017,7,Pathum Thani,1.365333333
2017,8,Pathum Thani,0.907777778
2017,9,Pathum Thani,0.777037037
2017,10,Pathum Thani,0.859777778
2017,11,Pathum Thani,1.259111111
2017,12,Pathum Thani,1.781777778
2018,1,Pathum Thani,0.518518519
2018,2,Pathum Thani,0.773333333
2018,3,Pathum Thani,0.064444444
2018,4,Pathum Thani,0.308148148
2018,5,Pathum Thani,0.0
2018,6,Pathum Thani,0.825925926
2018,7,Pathum Thani,1.55037037
2018,8,Pathum Thani,1.280740741
2018,9,Pathum Thani,0.260740741
2018,10,Pathum Thani,0.722962963
2018,11,Pathum Thani,0.48962963
2018,12,Pathum Thani,1.155555556
2019,1,Pathum Thani,0.881481481
2019,2,Pathum Thani,1.317777778
2019,3,Pathum Thani,1.335555556
2019,4,Pathum Thani,1.365185185
2019,5,Pathum Thani,0.768888889
2019,6,Pathum Thani,0.882222222
2019,7,Pathum Thani,1.348148148
2019,8,Pathum Thani,1.597037037
2019,9,Pathum Thani,0.21037037
2019,10,Pathum Thani,0.907407407
2019,11,Pathum Thani,0.831851852
2019,12,Pathum Thani,0.756296296
2020,1,Pathum Thani,0.879259259
2020,2,Pathum Thani,1.073333333
2020,3,Pathum Thani,1.335555556
2020,4,Pathum Thani,1.133333333
2020,5,Pathum Thani,1.114814815
2020,6,Pathum Thani,1.042962963
2020,7,Pathum Thani,0.977037037
2020,8,Pathum Thani,1.214814815
2020,9,Pathum Thani,0.943703704
2020,10,Pathum Thani,1.048888889
2020,11,Pathum Thani,1.204444444
2020,12,Pathum Thani,1.300740741
2021,1,Pathum Thani,1.017777778
2021,2,Pathum Thani,0.814814815
2021,3,Pathum Thani,0.882962963
2021,4,Pathum Thani,0.338518519
2021,5,Pathum Thani,0.845925926
2021,6,Pathum Thani,1.402222222
2021,7,Pathum Thani,1.362222222
2021,8,Pathum Thani,1.1
2021,9,Pathum Thani,0.885185185
2021,10,Pathum Thani,0.973333333
2021,11,Pathum Thani,0.814814815
2021,12,Pathum Thani,1.377777778
2022,1,Pathum Thani,0.768888889
2022,2,Pathum Thani,0.72
2022,3,Pathum Thani,0.328148148
2022,4,Pathum Thani,0.842222222
2022,5,Pathum Thani,1.02962963
2022,6,Pathum Thani,0.817037037
2022,7,Pathum Thani,1.197037037
2022,8,Pathum Thani,0.985925926
2022,9,Pathum Thani,0.642962963
2022,10,Pathum Thani,1.046666667
2022,11,Pathum Thani,0.694814815
2022,12,Pathum Thani,1.218518519
2003,1,Pattani,2.423308824
2003,2,Pattani,2.777647059
2003,3,Pattani,2.295955882
2003,4,Pattani,1.810220588
2003,5,Pattani,2.321691176
2003,6,Pattani,1.650735294
2003,7,Pattani,2.259558824
2003,8,Pattani,2.419411765
2003,9,Pattani,2.729926471
2003,10,Pattani,2.176617647
2003,11,Pattani,1.461102941
2003,12,Pattani,2.365588235
2004,1,Pattani,2.677205882
2004,2,Pattani,2.417426471
2004,3,Pattani,1.973602941
2004,4,Pattani,1.686985294
2004,5,Pattani,1.900808824
2004,6,Pattani,2.806029412
2004,7,Pattani,2.07875
2004,8,Pattani,2.415367647
2004,9,Pattani,1.279117647
2004,10,Pattani,2.002867647
2004,11,Pattani,2.262941176
2004,12,Pattani,2.151176471
2005,1,Pattani,2.606470588
2005,2,Pattani,2.186029412
2005,3,Pattani,2.670514706
2005,4,Pattani,2.138308824
2005,5,Pattani,1.908014706
2005,6,Pattani,2.060661765
2005,7,Pattani,2.672647059
2005,8,Pattani,2.215
2005,9,Pattani,1.994779412
2005,10,Pattani,1.222794118
2005,11,Pattani,1.218897059
2005,12,Pattani,1.780882353
2006,1,Pattani,1.764926471
2006,2,Pattani,2.875955882
2006,3,Pattani,1.820367647
2006,4,Pattani,1.049852941
2006,5,Pattani,1.433235294
2006,6,Pattani,1.894411765
2006,7,Pattani,2.285441176
2006,8,Pattani,2.163676471
2006,9,Pattani,1.678235294
2006,10,Pattani,1.519485294
2006,11,Pattani,1.496323529
2006,12,Pattani,2.143602941
2007,1,Pattani,2.563676471
2007,2,Pattani,2.225220588
2007,3,Pattani,1.584485294
2007,4,Pattani,1.769411765
2007,5,Pattani,1.643088235
2007,6,Pattani,1.503235294
2007,7,Pattani,1.809852941
2007,8,Pattani,2.348676471
2007,9,Pattani,1.986911765
2007,10,Pattani,1.435147059
2007,11,Pattani,1.1875
2007,12,Pattani,2.217720588
2008,1,Pattani,1.997132353
2008,2,Pattani,2.771617647
2008,3,Pattani,2.398602941
2008,4,Pattani,1.405367647
2008,5,Pattani,2.021911765
2008,6,Pattani,1.521470588
2008,7,Pattani,1.654926471
2008,8,Pattani,1.246691176
2008,9,Pattani,2.213235294
2008,10,Pattani,1.167647059
2008,11,Pattani,1.701764706
2008,12,Pattani,1.624264706
2009,1,Pattani,2.131397059
2009,2,Pattani,1.553455882
2009,3,Pattani,1.348455882
2009,4,Pattani,1.822205882
2009,5,Pattani,1.614191176
2009,6,Pattani,1.735735294
2009,7,Pattani,2.267205882
2009,8,Pattani,2.377647059
2009,9,Pattani,2.382352941
2009,10,Pattani,1.832205882
2009,11,Pattani,1.643308824
2009,12,Pattani,2.490882353
2010,1,Pattani,2.286911765
2010,2,Pattani,2.362867647
2010,3,Pattani,2.289411765
2010,4,Pattani,1.897205882
2010,5,Pattani,1.608455882
2010,6,Pattani,1.857720588
2010,7,Pattani,1.590735294
2010,8,Pattani,1.423235294
2010,9,Pattani,1.053897059
2010,10,Pattani,1.824705882
2010,11,Pattani,1.092426471
2010,12,Pattani,1.223014706
2011,1,Pattani,2.079191176
2011,2,Pattani,2.170661765
2011,3,Pattani,2.229705882
2011,4,Pattani,1.904044118
2011,5,Pattani,1.615367647
2011,6,Pattani,2.036102941
2011,7,Pattani,1.929779412
2011,8,Pattani,1.726838235
2011,9,Pattani,2.168970588
2011,10,Pattani,1.909411765
2011,11,Pattani,1.828897059
2011,12,Pattani,2.115808824
2012,1,Pattani,1.766764706
2012,2,Pattani,1.974779412
2012,3,Pattani,1.169044118
2012,4,Pattani,1.166176471
2012,5,Pattani,2.372867647
2012,6,Pattani,2.087647059
2012,7,Pattani,2.056470588
2012,8,Pattani,1.950882353
2012,9,Pattani,2.180220588
2012,10,Pattani,1.414191176
2012,11,Pattani,0.6775
2012,12,Pattani,1.597720588
2013,1,Pattani,2.026617647
2013,2,Pattani,2.377352941
2013,3,Pattani,1.578308824
2013,4,Pattani,1.141323529
2013,5,Pattani,1.447647059
2013,6,Pattani,2.053602941
2013,7,Pattani,2.208676471
2013,8,Pattani,1.735588235
2013,9,Pattani,2.018970588
2013,10,Pattani,1.722573529
2013,11,Pattani,1.237941176
2013,12,Pattani,1.998529412
2014,1,Pattani,2.298088235
2014,2,Pattani,2.287205882
2014,3,Pattani,2.454779412
2014,4,Pattani,0.789705882
2014,5,Pattani,1.526911765
2014,6,Pattani,1.775882353
2014,7,Pattani,2.203455882
2014,8,Pattani,1.518676471
2014,9,Pattani,1.761838235
2014,10,Pattani,0.94875
2014,11,Pattani,1.024117647
2014,12,Pattani,2.147720588
2015,1,Pattani,2.149117647
2015,2,Pattani,2.658235294
2015,3,Pattani,2.239338235
2015,4,Pattani,1.882352941
2015,5,Pattani,1.246102941
2015,6,Pattani,1.493455882
2015,7,Pattani,2.335220588
2015,8,Pattani,1.930661765
2015,9,Pattani,1.839779412
2015,10,Pattani,1.045955882
2015,11,Pattani,1.48375
2015,12,Pattani,1.713602941
2016,1,Pattani,2.049632353
2016,2,Pattani,3.134044118
2016,3,Pattani,2.303602941
2016,4,Pattani,1.770735294
2016,5,Pattani,2.144338235
2016,6,Pattani,1.542794118
2016,7,Pattani,1.753014706
2016,8,Pattani,2.582941176
2016,9,Pattani,2.530147059
2016,10,Pattani,2.126691176
2016,11,Pattani,1.103382353
2016,12,Pattani,1.816470588
2017,1,Pattani,2.150220588
2017,2,Pattani,2.340367647
2017,3,Pattani,1.726544118
2017,4,Pattani,1.067867647
2017,5,Pattani,1.309411765
2017,6,Pattani,1.448308824
2017,7,Pattani,1.774779412
2017,8,Pattani,1.519632353
2017,9,Pattani,1.470735294
2017,10,Pattani,1.358897059
2017,11,Pattani,1.452132353
2017,12,Pattani,1.98125
2018,1,Pattani,1.234558824
2018,2,Pattani,2.595588235
2018,3,Pattani,2.056617647
2018,4,Pattani,1.740441176
2018,5,Pattani,1.158088235
2018,6,Pattani,1.716911765
2018,7,Pattani,2.517647059
2018,8,Pattani,2.029411765
2018,9,Pattani,1.730882353
2018,10,Pattani,0.841176471
2018,11,Pattani,1.257352941
2018,12,Pattani,1.608088235
2019,1,Pattani,1.810294118
2019,2,Pattani,2.319852941
2019,3,Pattani,1.703676471
2019,4,Pattani,1.772058824
2019,5,Pattani,2.406617647
2019,6,Pattani,1.596323529
2019,7,Pattani,1.789705882
2019,8,Pattani,2.2375
2019,9,Pattani,0.573529412
2019,10,Pattani,1.156617647
2019,11,Pattani,1.203676471
2019,12,Pattani,2.870588235
2020,1,Pattani,2.471323529
2020,2,Pattani,3.079411765
2020,3,Pattani,1.9875
2020,4,Pattani,2.291911765
2020,5,Pattani,1.701470588
2020,6,Pattani,1.489705882
2020,7,Pattani,1.729411765
2020,8,Pattani,1.625
2020,9,Pattani,1.675735294
2020,10,Pattani,1.881617647
2020,11,Pattani,1.261029412
2020,12,Pattani,1.376470588
2021,1,Pattani,2.4375
2021,2,Pattani,2.523529412
2021,3,Pattani,2.168382353
2021,4,Pattani,1.429411765
2021,5,Pattani,1.769852941
2021,6,Pattani,1.902205882
2021,7,Pattani,2.225735294
2021,8,Pattani,2.030882353
2021,9,Pattani,1.715441176
2021,10,Pattani,1.511764706
2021,11,Pattani,1.028676471
2021,12,Pattani,1.980147059
2022,1,Pattani,2.255147059
2022,2,Pattani,2.465441176
2022,3,Pattani,1.347058824
2022,4,Pattani,1.220588235
2022,5,Pattani,2.030882353
2022,6,Pattani,1.716176471
2022,7,Pattani,1.986029412
2022,8,Pattani,1.658823529
2022,9,Pattani,2.122058824
2022,10,Pattani,1.363970588
2022,11,Pattani,1.086764706
2022,12,Pattani,1.917647059
2003,1,Phangnga,2.106703297
2003,2,Phangnga,1.991236264
2003,3,Phangnga,1.709478022
2003,4,Phangnga,1.409010989
2003,5,Phangnga,2.173186813
2003,6,Phangnga,0.513131868
2003,7,Phangnga,1.141483516
2003,8,Phangnga,2.025741758
2003,9,Phangnga,2.252802198
2003,10,Phangnga,1.936263736
2003,11,Phangnga,1.460604396
2003,12,Phangnga,2.626813187
2004,1,Phangnga,2.120384615
2004,2,Phangnga,1.591126374
2004,3,Phangnga,1.61217033
2004,4,Phangnga,1.123324176
2004,5,Phangnga,2.263708791
2004,6,Phangnga,2.692802198
2004,7,Phangnga,0.859807692
2004,8,Phangnga,1.964478022
2004,9,Phangnga,0.215659341
2004,10,Phangnga,1.60739011
2004,11,Phangnga,2.10521978
2004,12,Phangnga,2.313598901
2005,1,Phangnga,1.978818681
2005,2,Phangnga,1.476730769
2005,3,Phangnga,2.066016484
2005,4,Phangnga,1.603571429
2005,5,Phangnga,2.084120879
2005,6,Phangnga,2.408846154
2005,7,Phangnga,2.199752747
2005,8,Phangnga,1.611620879
2005,9,Phangnga,2.124642857
2005,10,Phangnga,1.052417582
2005,11,Phangnga,1.044368132
2005,12,Phangnga,2.191758242
2006,1,Phangnga,1.60032967
2006,2,Phangnga,2.05260989
2006,3,Phangnga,1.383434066
2006,4,Phangnga,1.42206044
2006,5,Phangnga,1.575357143
2006,6,Phangnga,1.372802198
2006,7,Phangnga,2.477335165
2006,8,Phangnga,1.940659341
2006,9,Phangnga,1.533296703
2006,10,Phangnga,2.073708791
2006,11,Phangnga,1.405027473
2006,12,Phangnga,2.275054945
2007,1,Phangnga,2.109230769
2007,2,Phangnga,1.918818681
2007,3,Phangnga,1.415054945
2007,4,Phangnga,1.553708791
2007,5,Phangnga,1.658571429
2007,6,Phangnga,0.670302198
2007,7,Phangnga,1.439615385
2007,8,Phangnga,2.001483516
2007,9,Phangnga,1.836565934
2007,10,Phangnga,1.729175824
2007,11,Phangnga,1.220027473
2007,12,Phangnga,2.019010989
2008,1,Phangnga,1.690934066
2008,2,Phangnga,1.986318681
2008,3,Phangnga,1.938598901
2008,4,Phangnga,1.268681319
2008,5,Phangnga,2.921016484
2008,6,Phangnga,1.35967033
2008,7,Phangnga,0.901071429
2008,8,Phangnga,0.753159341
2008,9,Phangnga,1.975604396
2008,10,Phangnga,1.113104396
2008,11,Phangnga,2.343708791
2008,12,Phangnga,2.180274725
2009,1,Phangnga,2.273131868
2009,2,Phangnga,1.276620879
2009,3,Phangnga,1.062637363
2009,4,Phangnga,2.335247253
2009,5,Phangnga,1.489917582
2009,6,Phangnga,2.180467033
2009,7,Phangnga,2.010851648
2009,8,Phangnga,1.778956044
2009,9,Phangnga,2.387335165
2009,10,Phangnga,2.136675824
2009,11,Phangnga,1.813901099
2009,12,Phangnga,2.053873626
2010,1,Phangnga,1.833104396
2010,2,Phangnga,1.447664835
2010,3,Phangnga,1.864615385
2010,4,Phangnga,1.408214286
2010,5,Phangnga,0.86010989
2010,6,Phangnga,1.451813187
2010,7,Phangnga,1.002307692
2010,8,Phangnga,1.052335165
2010,9,Phangnga,0.493846154
2010,10,Phangnga,2.683159341
2010,11,Phangnga,1.778104396
2010,12,Phangnga,1.522664835
2011,1,Phangnga,2.093159341
2011,2,Phangnga,1.392884615
2011,3,Phangnga,2.371153846
2011,4,Phangnga,1.323379121
2011,5,Phangnga,2.04760989
2011,6,Phangnga,2.328214286
2011,7,Phangnga,1.662994505
2011,8,Phangnga,0.905631868
2011,9,Phangnga,2.43043956
2011,10,Phangnga,2.235686813
2011,11,Phangnga,1.925714286
2011,12,Phangnga,2.544093407
2012,1,Phangnga,1.439203297
2012,2,Phangnga,1.355494505
2012,3,Phangnga,1.241730769
2012,4,Phangnga,1.367747253
2012,5,Phangnga,3.176291209
2012,6,Phangnga,2.441401099
2012,7,Phangnga,1.577554945
2012,8,Phangnga,1.690192308
2012,9,Phangnga,2.092472527
2012,10,Phangnga,1.374065934
2012,11,Phangnga,0.476483516
2012,12,Phangnga,1.654203297
2013,1,Phangnga,1.91782967
2013,2,Phangnga,1.905824176
2013,3,Phangnga,1.596401099
2013,4,Phangnga,1.801978022
2013,5,Phangnga,1.499093407
2013,6,Phangnga,2.387335165
2013,7,Phangnga,1.905741758
2013,8,Phangnga,1.401043956
2013,9,Phangnga,2.251950549
2013,10,Phangnga,1.75521978
2013,11,Phangnga,1.408379121
2013,12,Phangnga,2.40760989
2014,1,Phangnga,2.320879121
2014,2,Phangnga,1.582967033
2014,3,Phangnga,2.048626374
2014,4,Phangnga,1.2075
2014,5,Phangnga,1.191510989
2014,6,Phangnga,2.393379121
2014,7,Phangnga,2.583186813
2014,8,Phangnga,0.728269231
2014,9,Phangnga,1.448983516
