year,month,province,ppt
2023,4,Nakhon Pathom,24.006862745098044
2023,5,Nakhon Pathom,68.08529411764707
2023,6,Nakhon Pathom,91.35392156862746
2023,7,Nakhon Pathom,126.571568627451
2023,8,Nakhon Pathom,68.72058823529412
2023,9,Nakhon Pathom,216.30098039215687
2023,10,Nakhon Pathom,208.3647058823529
2023,11,Nakhon Pathom,59.91666666666666
2023,12,Nakhon Pathom,8.175490196078432
2023,1,Nakhon Phanom,14.695289855072463
2023,2,Nakhon Phanom,10.439492753623188
2023,3,Nakhon Phanom,9.906884057971014
2023,4,Nakhon Phanom,22.494565217391305
2023,5,Nakhon Phanom,108.45289855072464
2023,6,Nakhon Phanom,277.9840579710145
2023,7,Nakhon Phanom,383.4684782608696
2023,8,Nakhon Phanom,420.0039855072464
2023,9,Nakhon Phanom,460.3847826086957
2023,10,Nakhon Phanom,83.5358695652174
2023,11,Nakhon Phanom,3.582971014492754
2023,12,Nakhon Phanom,0.4829710144927536
2023,1,Nakhon Ratchasima,6.390268123138034
2023,2,Nakhon Ratchasima,9.073783515392256
2023,3,Nakhon Ratchasima,7.210327706057597
2023,4,Nakhon Ratchasima,57.44568023833168
2023,5,Nakhon Ratchasima,143.09006951340618
2023,6,Nakhon Ratchasima,103.82284011916585
2023,7,Nakhon Ratchasima,130.26762661370407
2023,8,Nakhon Ratchasima,116.27904667328698
2023,9,Nakhon Ratchasima,258.0142005958292
2023,10,Nakhon Ratchasima,150.25233366434955
2023,11,Nakhon Ratchasima,19.616186693147963
2023,12,Nakhon Ratchasima,1.074776564051639
2023,1,Nakhon Sawan,0.4850649350649351
2023,2,Nakhon Sawan,14.753463203463204
2023,3,Nakhon Sawan,1.9103896103896103
2023,4,Nakhon Sawan,16.689826839826843
2023,5,Nakhon Sawan,118.9199134199134
2023,6,Nakhon Sawan,99.87619047619047
2023,7,Nakhon Sawan,118.04372294372295
2023,8,Nakhon Sawan,84.95909090909092
2023,9,Nakhon Sawan,323.8272727272728
2023,10,Nakhon Sawan,184.80281385281387
2023,11,Nakhon Sawan,20.580735930735933
2023,12,Nakhon Sawan,0.4346320346320346
2023,1,Nakhon Si Thammarat,159.76574468085107
2023,2,Nakhon Si Thammarat,48.04914893617022
2023,3,Nakhon Si Thammarat,22.44404255319149
2023,4,Nakhon Si Thammarat,61.268085106382976
2023,5,Nakhon Si Thammarat,148.8736170212766
2023,6,Nakhon Si Thammarat,109.86808510638298
2023,7,Nakhon Si Thammarat,150.14425531914895
2023,8,Nakhon Si Thammarat,152.24765957446812
2023,9,Nakhon Si Thammarat,266.4308510638298
2023,10,Nakhon Si Thammarat,269.4353191489362
2023,11,Nakhon Si Thammarat,515.5385106382979
2023,12,Nakhon Si Thammarat,209.9795744680852
2023,1,Nan,0.4544388609715243
2023,2,Nan,2.2943048576214404
2023,3,Nan,16.576381909547738
2023,4,Nan,16.06934673366834
2023,5,Nan,72.39363484087102
