year,month,province,vap
2016,10,Buri Ram,2.8991838842975204
2016,11,Buri Ram,2.59900826446281
2016,12,Buri Ram,2.2563553719008267
2016,1,Chachoengsao,2.41388
2016,2,Chachoengsao,2.416248
2016,3,Chachoengsao,2.808832
2016,4,Chachoengsao,3.122428
2016,5,Chachoengsao,3.238016
2016,6,Chachoengsao,3.171632
2016,7,Chachoengsao,3.16738
2016,8,Chachoengsao,3.160388
2016,9,Chachoengsao,3.2104760000000003
2016,10,Chachoengsao,2.947404
2016,11,Chachoengsao,2.702036
2016,12,Chachoengsao,2.4290480000000003
2016,1,Chai Nat,2.2865
2016,2,Chai Nat,2.2325677966101694
2016,3,Chai Nat,2.599771186440678
2016,4,Chai Nat,2.975483050847458
2016,5,Chai Nat,3.201542372881356
2016,6,Chai Nat,3.2077711864406777
2016,7,Chai Nat,3.165813559322034
2016,8,Chai Nat,3.160194915254237
2016,9,Chai Nat,3.3091186440677967
2016,10,Chai Nat,3.0430677966101696
2016,11,Chai Nat,2.7030762711864407
2016,12,Chai Nat,2.3189661016949152
2016,1,Chaiyaphum,1.898289430894309
2016,2,Chaiyaphum,1.747037398373984
2016,3,Chaiyaphum,2.189669918699187
2016,4,Chaiyaphum,2.709977235772357
2016,5,Chaiyaphum,2.964956097560976
2016,6,Chaiyaphum,3.008858536585366
2016,7,Chaiyaphum,2.968427642276423
2016,8,Chaiyaphum,2.993930081300813
2016,9,Chaiyaphum,3.055835772357724
2016,10,Chaiyaphum,2.665172357723577
2016,11,Chaiyaphum,2.3296666666666668
2016,12,Chaiyaphum,1.993643902439025
2016,1,Chanthaburi,2.4380099667774084
2016,2,Chanthaburi,2.398209302325581
2016,3,Chanthaburi,2.777528239202658
2016,4,Chanthaburi,3.108514950166113
2016,5,Chanthaburi,3.185511627906977
2016,6,Chanthaburi,3.1211760797342194
2016,7,Chanthaburi,3.127056478405316
2016,8,Chanthaburi,3.12968438538206
2016,9,Chanthaburi,3.156747508305648
2016,10,Chanthaburi,2.9022192691029898
2016,11,Chanthaburi,2.702714285714286
2016,12,Chanthaburi,2.4597873754152824
2016,1,Chiang Mai,1.5683941338221814
2016,2,Chiang Mai,1.4289688359303392
2016,3,Chiang Mai,1.6879670027497709
2016,4,Chiang Mai,2.131222731439047
2016,5,Chiang Mai,2.5283959670027496
2016,6,Chiang Mai,2.6333978001833183
2016,7,Chiang Mai,2.636821264894592
2016,8,Chiang Mai,2.660852428964253
2016,9,Chiang Mai,2.703878093492209
2016,10,Chiang Mai,2.486268560953254
2016,11,Chiang Mai,2.246204399633364
2016,12,Chiang Mai,1.8584967919340056
2016,1,Chiang Rai,1.5907972508591066
2016,2,Chiang Rai,1.5517886597938144
2016,3,Chiang Rai,1.7983144329896903
2016,4,Chiang Rai,2.2380017182130585
2016,5,Chiang Rai,2.6169243986254296
2016,6,Chiang Rai,2.786740549828179
2016,7,Chiang Rai,2.8074570446735394
2016,8,Chiang Rai,2.84316323024055
2016,9,Chiang Rai,2.8180910652920965
2016,10,Chiang Rai,2.602991408934708
2016,11,Chiang Rai,2.1854931271477667
2016,12,Chiang Rai,1.825096219931272
2016,1,Chon Buri,2.487104761904762
2016,2,Chon Buri,2.5075619047619044
2016,3,Chon Buri,2.872152380952381
2016,4,Chon Buri,3.164419047619048
2016,5,Chon Buri,3.25594761904762
2016,6,Chon Buri,3.1520809523809525
2016,7,Chon Buri,3.1464809523809523
2016,8,Chon Buri,3.139061904761905
2016,9,Chon Buri,3.1885285714285714
2016,10,Chon Buri,2.9425714285714286
2016,11,Chon Buri,2.723866666666667
2016,12,Chon Buri,2.4718
2016,1,Chumphon,2.665832167832168
2016,2,Chumphon,2.578548951048951
2016,3,Chumphon,2.772122377622378
2016,4,Chumphon,3.014552447552448
2016,5,Chumphon,3.084625874125874
2016,6,Chumphon,3.0060139860139863
2016,7,Chumphon,2.978157342657343
2016,8,Chumphon,2.987251748251748
2016,9,Chumphon,2.9919020979020976
2016,10,Chumphon,2.886195804195804
2016,11,Chumphon,2.7934195804195805
2016,12,Chumphon,2.6037832167832167
2016,1,Kalasin,1.9823898809523808
2016,2,Kalasin,1.7943779761904763
2016,3,Kalasin,2.2610059523809523
2016,4,Kalasin,2.814080357142857
2016,5,Kalasin,3.061229166666667
2016,6,Kalasin,3.1750327380952377
2016,7,Kalasin,3.172145833333334
2016,8,Kalasin,3.183830357142857
2016,9,Kalasin,3.1795714285714287
2016,10,Kalasin,2.807907738095238
2016,11,Kalasin,2.422145833333333
2016,12,Kalasin,2.005675595238096
2016,1,Kamphaeng Phet,2.152439140811456
2016,2,Kamphaeng Phet,2.040052505966587
2016,3,Kamphaeng Phet,2.442658711217184
2016,4,Kamphaeng Phet,2.843737470167065
2016,5,Kamphaeng Phet,3.128830548926014
2016,6,Kamphaeng Phet,3.172904534606205
2016,7,Kamphaeng Phet,3.180482100238664
2016,8,Kamphaeng Phet,3.1767947494033413
2016,9,Kamphaeng Phet,3.231107398568019
2016,10,Kamphaeng Phet,2.9824439140811454
2016,11,Kamphaeng Phet,2.675105011933174
2016,12,Kamphaeng Phet,2.287892601431981
2016,1,Kanchanaburi,2.1194332977588046
2016,2,Kanchanaburi,2.010236926360726
2016,3,Kanchanaburi,2.3199583778014943
2016,4,Kanchanaburi,2.7065058697972253
2016,5,Kanchanaburi,2.956710779082177
2016,6,Kanchanaburi,2.96375667022412
2016,7,Kanchanaburi,2.9665400213447173
2016,8,Kanchanaburi,2.9500715048025614
2016,9,Kanchanaburi,2.992282817502669
2016,10,Kanchanaburi,2.7791312700106725
2016,11,Kanchanaburi,2.5136574172892208
2016,12,Kanchanaburi,2.198604055496265
2016,1,Khon Kaen,1.933582692307692
2016,2,Khon Kaen,1.7649192307692307
2016,3,Khon Kaen,2.213176923076923
2016,4,Khon Kaen,2.7853134615384616
2016,5,Khon Kaen,3.037878846153846
2016,6,Khon Kaen,3.114917307692308
2016,7,Khon Kaen,3.069017307692308
2016,8,Khon Kaen,3.0895076923076923
2016,9,Khon Kaen,3.1452750000000003
2016,10,Khon Kaen,2.7582576923076925
2016,11,Khon Kaen,2.392894230769231
2016,12,Khon Kaen,2.0096865384615383
2016,1,Krabi,2.8033234042553192
2016,2,Krabi,2.726063829787234
2016,3,Krabi,2.892817021276596
2016,4,Krabi,3.104344680851064
2016,5,Krabi,3.1718425531914893
2016,6,Krabi,3.130272340425532
2016,7,Krabi,3.093863829787234
2016,8,Krabi,3.119127659574468
2016,9,Krabi,3.100204255319149
2016,10,Krabi,3.001255319148936
2016,11,Krabi,2.9723744680851065
2016,12,Krabi,2.789906382978724
2016,1,Lampang,1.7747145187601958
2016,2,Lampang,1.669510603588907
2016,3,Lampang,1.985251223491028
2016,4,Lampang,2.4508221859706363
2016,5,Lampang,2.803347471451876
2016,6,Lampang,2.8881272430668843
2016,7,Lampang,2.865709624796085
2016,8,Lampang,2.89836704730832
2016,9,Lampang,2.963236541598695
2016,10,Lampang,2.7237977161500817
2016,11,Lampang,2.453954323001632
2016,12,Lampang,2.0050048939641107
2016,1,Lamphun,1.7658235294117648
2016,2,Lamphun,1.583764705882353
2016,3,Lamphun,1.8928778280542988
2016,4,Lamphun,2.3717194570135747
2016,5,Lamphun,2.7314570135746608
2016,6,Lamphun,2.810009049773756
2016,7,Lamphun,2.768443438914028
2016,8,Lamphun,2.79937556561086
2016,9,Lamphun,2.8862714932126696
2016,10,Lamphun,2.6768823529411767
2016,11,Lamphun,2.425185520361991
2016,12,Lamphun,2.000108597285068
2016,1,Loei,1.6760671785028791
2016,2,Loei,1.5670690978886757
2016,3,Loei,1.921552783109405
2016,4,Loei,2.485923224568138
2016,5,Loei,2.805476007677543
2016,6,Loei,2.894863723608445
2016,7,Loei,2.839389635316699
2016,8,Loei,2.868694817658349
2016,9,Loei,2.8919731285988486
2016,10,Loei,2.51179462571977
2016,11,Loei,2.200003838771593
2016,12,Loei,1.7858330134357006
2016,1,Lop Buri,2.187996855345912
2016,2,Lop Buri,2.152119496855346
2016,3,Lop Buri,2.554361635220126
2016,4,Lop Buri,2.953817610062893
2016,5,Lop Buri,3.185685534591195
2016,6,Lop Buri,3.1999119496855344
2016,7,Lop Buri,3.186298742138365
2016,8,Lop Buri,3.199022012578616
2016,9,Lop Buri,3.292286163522013
2016,10,Lop Buri,2.924745283018868
2016,11,Lop Buri,2.595940251572327
2016,12,Lop Buri,2.22525786163522
2016,1,Mae Hong Son,1.553335974643423
2016,2,Mae Hong Son,1.4412662440570525
2016,3,Mae Hong Son,1.6981822503961967
2016,4,Mae Hong Son,2.136678288431062
2016,5,Mae Hong Son,2.562887480190174
2016,6,Mae Hong Son,2.6832377179080824
2016,7,Mae Hong Son,2.703393026941363
2016,8,Mae Hong Son,2.711716323296355
2016,9,Mae Hong Son,2.754483359746434
2016,10,Mae Hong Son,2.5352979397781303
2016,11,Mae Hong Son,2.321443740095088
2016,12,Mae Hong Son,1.923378763866878
2016,1,Maha Sarakham,2.070014705882353
2016,2,Maha Sarakham,1.864496323529412
2016,3,Maha Sarakham,2.337746323529412
2016,4,Maha Sarakham,2.8824816176470587
2016,5,Maha Sarakham,3.122518382352941
2016,6,Maha Sarakham,3.199481617647059
2016,7,Maha Sarakham,3.1875551470588235
2016,8,Maha Sarakham,3.1991948529411767
2016,9,Maha Sarakham,3.248011029411765
2016,10,Maha Sarakham,2.8577720588235294
2016,11,Maha Sarakham,2.490036764705882
2016,12,Maha Sarakham,2.123426470588236
2016,1,Mukdahan,1.941253731343284
2016,2,Mukdahan,1.7299203980099502
2016,3,Mukdahan,2.2011940298507464
2016,4,Mukdahan,2.765646766169154
2016,5,Mukdahan,2.985970149253732
2016,6,Mukdahan,3.1063532338308457
2016,7,Mukdahan,3.074870646766169
2016,8,Mukdahan,3.085537313432836
2016,9,Mukdahan,3.058338308457712
2016,10,Mukdahan,2.7469452736318405
2016,11,Mukdahan,2.400990049751244
2016,12,Mukdahan,1.974970149253732
2016,1,Nakhon Nayok,2.2447735849056603
2016,2,Nakhon Nayok,2.228066037735849
2016,3,Nakhon Nayok,2.6190377358490564
2016,4,Nakhon Nayok,2.9605377358490568
2016,5,Nakhon Nayok,3.1443773584905665
2016,6,Nakhon Nayok,3.1096320754716977
2016,7,Nakhon Nayok,3.096698113207548
2016,8,Nakhon Nayok,3.100688679245283
2016,9,Nakhon Nayok,3.162132075471698
2016,10,Nakhon Nayok,2.840547169811321
2016,11,Nakhon Nayok,2.5797830188679245
2016,12,Nakhon Nayok,2.266018867924529
2016,1,Nakhon Pathom,2.421970588235294
2016,2,Nakhon Pathom,2.4088823529411765
2016,3,Nakhon Pathom,2.778117647058824
2016,4,Nakhon Pathom,3.070303921568627
2016,5,Nakhon Pathom,3.184676470588235
2016,6,Nakhon Pathom,3.1191078431372548
2016,7,Nakhon Pathom,3.0576666666666665
2016,8,Nakhon Pathom,3.0543333333333336
2016,9,Nakhon Pathom,3.166450980392157
2016,10,Nakhon Pathom,2.981392156862745
2016,11,Nakhon Pathom,2.713205882352941
2016,12,Nakhon Pathom,2.408774509803921
2016,1,Nakhon Phanom,1.895246376811594
2016,2,Nakhon Phanom,1.685586956521739
2016,3,Nakhon Phanom,2.178115942028985
2016,4,Nakhon Phanom,2.772336956521739
2016,5,Nakhon Phanom,3.007202898550725
2016,6,Nakhon Phanom,3.164036231884058
2016,7,Nakhon Phanom,3.170268115942029
2016,8,Nakhon Phanom,3.16493115942029
2016,9,Nakhon Phanom,3.092963768115942
2016,10,Nakhon Phanom,2.741054347826087
2016,11,Nakhon Phanom,2.383840579710145
2016,12,Nakhon Phanom,1.9184057971014488
2016,1,Nakhon Ratchasima,2.091569016881828
2016,2,Nakhon Ratchasima,1.966102284011917
2016,3,Nakhon Ratchasima,2.403865938430984
2016,4,Nakhon Ratchasima,2.849650446871897
2016,5,Nakhon Ratchasima,3.0899314796425026
2016,6,Nakhon Ratchasima,3.060643495531281
2016,7,Nakhon Ratchasima,3.032157894736842
2016,8,Nakhon Ratchasima,3.044223435948361
2016,9,Nakhon Ratchasima,3.132501489572989
2016,10,Nakhon Ratchasima,2.787974180734856
2016,11,Nakhon Ratchasima,2.484453823237339
2016,12,Nakhon Ratchasima,2.1622929493545184
2016,1,Nakhon Sawan,2.2001277056277058
2016,2,Nakhon Sawan,2.1172251082251083
2016,3,Nakhon Sawan,2.551474025974026
2016,4,Nakhon Sawan,2.94491341991342
2016,5,Nakhon Sawan,3.178818181818182
2016,6,Nakhon Sawan,3.2138116883116883
2016,7,Nakhon Sawan,3.196761904761905
2016,8,Nakhon Sawan,3.2127099567099564
2016,9,Nakhon Sawan,3.3165194805194806
2016,10,Nakhon Sawan,3.013909090909091
2016,11,Nakhon Sawan,2.683147186147186
2016,12,Nakhon Sawan,2.27654761904762
2016,1,Nakhon Si Thammarat,2.7958617021276595
2016,2,Nakhon Si Thammarat,2.695644680851064
2016,3,Nakhon Si Thammarat,2.823927659574468
2016,4,Nakhon Si Thammarat,3.0191234042553194
2016,5,Nakhon Si Thammarat,3.058951063829788
2016,6,Nakhon Si Thammarat,2.9920851063829788
2016,7,Nakhon Si Thammarat,2.9316382978723405
2016,8,Nakhon Si Thammarat,2.940617021276596
2016,9,Nakhon Si Thammarat,2.9720234042553195
2016,10,Nakhon Si Thammarat,2.9276574468085106
2016,11,Nakhon Si Thammarat,2.9413893617021274
2016,12,Nakhon Si Thammarat,2.7892148936170216
2016,1,Nan,1.6489078726968174
2016,2,Nan,1.6389731993299832
2016,3,Nan,1.9467303182579565
2016,4,Nan,2.405061976549414
2016,5,Nan,2.73383082077052
2016,6,Nan,2.8649748743718595
2016,7,Nan,2.857130653266332
2016,8,Nan,2.8970519262981576
2016,9,Nan,2.8838860971524287
2016,10,Nan,2.577561139028476
2016,11,Nan,2.234587939698492
2016,12,Nan,1.8403400335008373
2016,1,Narathiwat,2.822186602870813
2016,2,Narathiwat,2.8588373205741626
2016,3,Narathiwat,2.9462057416267946
2016,4,Narathiwat,3.068818181818182
2016,5,Narathiwat,3.1048995215311
2016,6,Narathiwat,3.0008564593301434
2016,7,Narathiwat,2.9613492822966507
2016,8,Narathiwat,3.006373205741627
2016,9,Narathiwat,2.969516746411484
2016,10,Narathiwat,3.0102344497607656
2016,11,Narathiwat,2.9761578947368426
2016,12,Narathiwat,2.8778708133971294
2016,1,Nong Bua Lam Phu,1.8044343434343435
2016,2,Nong Bua Lam Phu,1.675878787878788
2016,3,Nong Bua Lam Phu,2.069772727272728
2016,4,Nong Bua Lam Phu,2.663752525252525
2016,5,Nong Bua Lam Phu,2.959131313131313
2016,6,Nong Bua Lam Phu,3.0604848484848484
2016,7,Nong Bua Lam Phu,3.001257575757576
2016,8,Nong Bua Lam Phu,3.028090909090909
2016,9,Nong Bua Lam Phu,3.0581363636363634
2016,10,Nong Bua Lam Phu,2.670333333333333
2016,11,Nong Bua Lam Phu,2.2941969696969697
2016,12,Nong Bua Lam Phu,1.878308080808081
2016,1,Nong Khai,1.8361194968553456
2016,2,Nong Khai,1.6219433962264151
2016,3,Nong Khai,2.1169685534591194
2016,4,Nong Khai,2.706981132075472
2016,5,Nong Khai,2.9335974842767296
2016,6,Nong Khai,3.139955974842767
2016,7,Nong Khai,3.1268993710691824
2016,8,Nong Khai,3.128238993710692
2016,9,Nong Khai,3.0854025157232705
2016,10,Nong Khai,2.7238364779874216
2016,11,Nong Khai,2.333861635220126
2016,12,Nong Khai,1.848440251572327
2016,1,Nonthaburi,2.4425
2016,2,Nonthaburi,2.43615625
2016,3,Nonthaburi,2.825125
2016,4,Nonthaburi,3.11321875
2016,5,Nonthaburi,3.21175
2016,6,Nonthaburi,3.131375
2016,7,Nonthaburi,3.0696875
2016,8,Nonthaburi,3.0703125
2016,9,Nonthaburi,3.1788125000000003
2016,10,Nonthaburi,2.97775
2016,11,Nonthaburi,2.7195
2016,12,Nonthaburi,2.42409375
2016,1,Pathum Thani,2.412958904109589
2016,2,Pathum Thani,2.3910136986301374
2016,3,Pathum Thani,2.797835616438356
2016,4,Pathum Thani,3.101383561643836
2016,5,Pathum Thani,3.215164383561644
2016,6,Pathum Thani,3.15041095890411
2016,7,Pathum Thani,3.1010684931506853
2016,8,Pathum Thani,3.1039178082191783
2016,9,Pathum Thani,3.2017260273972603
2016,10,Pathum Thani,2.972712328767124
2016,11,Pathum Thani,2.703369863013698
2016,12,Pathum Thani,2.396328767123288
2016,1,Pattani,2.8773186813186813
2016,2,Pattani,2.9108021978021976
2016,3,Pattani,3.014791208791209
2016,4,Pattani,3.168956043956044
2016,5,Pattani,3.1812857142857145
2016,6,Pattani,3.063604395604396
2016,7,Pattani,3.0175934065934067
2016,8,Pattani,3.0436373626373627
2016,9,Pattani,3.0206043956043955
2016,10,Pattani,3.05756043956044
2016,11,Pattani,3.031505494505495
2016,12,Pattani,2.920153846153846
2016,1,Phangnga,2.7355634517766503
2016,2,Phangnga,2.689431472081218
2016,3,Phangnga,2.870284263959391
2016,4,Phangnga,3.089847715736041
2016,5,Phangnga,3.1659441624365483
2016,6,Phangnga,3.163167512690356
2016,7,Phangnga,3.125771573604061
2016,8,Phangnga,3.1483451776649747
2016,9,Phangnga,3.107812182741117
2016,10,Phangnga,2.9743654822335026
2016,11,Phangnga,2.92410152284264
2016,12,Phangnga,2.7099187817258885
2016,1,Phatthalung,2.7885722222222222
2016,2,Phatthalung,2.735455555555556
2016,3,Phatthalung,2.8538277777777776
2016,4,Phatthalung,3.0475000000000003
2016,5,Phatthalung,3.076922222222222
2016,6,Phatthalung,2.9960444444444443
2016,7,Phatthalung,2.939122222222222
2016,8,Phatthalung,2.966194444444444
2016,9,Phatthalung,2.9865833333333334
2016,10,Phatthalung,2.9646833333333333
2016,11,Phatthalung,2.963033333333333
2016,12,Phatthalung,2.830777777777778
2016,1,Phayao,1.6497704918032787
2016,2,Phayao,1.658026229508197
2016,3,Phayao,1.944573770491804
2016,4,Phayao,2.371245901639344
2016,5,Phayao,2.748826229508197
2016,6,Phayao,2.889055737704918
2016,7,Phayao,2.902891803278689
2016,8,Phayao,2.9410819672131145
2016,9,Phayao,2.9305967213114754
2016,10,Phayao,2.667013114754098
2016,11,Phayao,2.3060524590163936
2016,12,Phayao,1.9068032786885247
2016,1,Phetchabun,1.9321705298013243
2016,2,Phetchabun,1.8146026490066225
2016,3,Phetchabun,2.248437086092715
2016,4,Phetchabun,2.739705298013245
2016,5,Phetchabun,3.011451986754967
2016,6,Phetchabun,3.0674172185430466
2016,7,Phetchabun,3.0569122516556293
2016,8,Phetchabun,3.080344370860927
2016,9,Phetchabun,3.122385761589404
2016,10,Phetchabun,2.718
2016,11,Phetchabun,2.3819900662251654
2016,12,Phetchabun,2.0294205298013246
2016,1,Phetchaburi,2.377479865771812
2016,2,Phetchaburi,2.3398825503355702
2016,3,Phetchaburi,2.63048322147651
2016,4,Phetchaburi,2.893822147651006
2016,5,Phetchaburi,3.0258087248322147
2016,6,Phetchaburi,2.916184563758389
2016,7,Phetchaburi,2.899409395973154
2016,8,Phetchaburi,2.8756174496644293
2016,9,Phetchaburi,2.944546979865772
2016,10,Phetchaburi,2.8094127516778524
2016,11,Phetchaburi,2.568510067114094
2016,12,Phetchaburi,2.3261946308724832
2016,1,Phichit,2.175154205607477
2016,2,Phichit,2.0949345794392524
2016,3,Phichit,2.5796915887850465
2016,4,Phichit,2.9859392523364487
2016,5,Phichit,3.2126074766355144
2016,6,Phichit,3.274303738317757
2016,7,Phichit,3.253514018691589
2016,8,Phichit,3.2876635514018693
2016,9,Phichit,3.3607056074766355
2016,10,Phichit,3.041799065420561
2016,11,Phichit,2.6948785046728974
2016,12,Phichit,2.2843738317757007
2016,1,Phitsanulok,1.95464047151277
2016,2,Phitsanulok,1.8835520628683693
2016,3,Phitsanulok,2.272247544204322
2016,4,Phitsanulok,2.737664047151277
2016,5,Phitsanulok,3.024984282907662
2016,6,Phitsanulok,3.092695481335953
2016,7,Phitsanulok,3.0820550098231827
2016,8,Phitsanulok,3.109781925343812
2016,9,Phitsanulok,3.142791748526523
2016,10,Phitsanulok,2.8016286836935165
2016,11,Phitsanulok,2.457186640471513
2016,12,Phitsanulok,2.094457760314342
2016,1,Phra Nakhon Si Ayutthaya,2.362557377049181
2016,2,Phra Nakhon Si Ayutthaya,2.3273442622950817
2016,3,Phra Nakhon Si Ayutthaya,2.725614754098361
2016,4,Phra Nakhon Si Ayutthaya,3.048893442622952
2016,5,Phra Nakhon Si Ayutthaya,3.1882868852459016
2016,6,Phra Nakhon Si Ayutthaya,3.150827868852459
2016,7,Phra Nakhon Si Ayutthaya,3.099450819672131
2016,8,Phra Nakhon Si Ayutthaya,3.1020245901639343
2016,9,Phra Nakhon Si Ayutthaya,3.217377049180328
2016,10,Phra Nakhon Si Ayutthaya,2.9825081967213114
2016,11,Phra Nakhon Si Ayutthaya,2.6828606557377053
2016,12,Phra Nakhon Si Ayutthaya,2.355860655737705
2016,1,Phrae,1.8164099378881988
2016,2,Phrae,1.763527950310559
2016,3,Phrae,2.103080745341615
2016,4,Phrae,2.574748447204969
2016,5,Phrae,2.9115683229813665
2016,6,Phrae,3.0242391304347827
2016,7,Phrae,3.015854037267081
2016,8,Phrae,3.050546583850932
2016,9,Phrae,3.090133540372671
2016,10,Phrae,2.774245341614907
2016,11,Phrae,2.47976397515528
2016,12,Phrae,2.029757763975155
2016,1,Phuket,2.792
2016,2,Phuket,2.766125
2016,3,Phuket,2.949
2016,4,Phuket,3.1641666666666666
2016,5,Phuket,3.2225
2016,6,Phuket,3.1924166666666665
2016,7,Phuket,3.138458333333334
2016,8,Phuket,3.186875
2016,9,Phuket,3.152333333333333
2016,10,Phuket,3.037875
2016,11,Phuket,2.969666666666667
2016,12,Phuket,2.781083333333333
2016,1,Prachin Buri,2.2551516393442625
2016,2,Prachin Buri,2.232848360655738
2016,3,Prachin Buri,2.6324877049180326
2016,4,Prachin Buri,2.984897540983607
2016,5,Prachin Buri,3.1765122950819675
2016,6,Prachin Buri,3.143577868852459
2016,7,Prachin Buri,3.1451803278688524
2016,8,Prachin Buri,3.1444918032786884
2016,9,Prachin Buri,3.194073770491804
2016,10,Prachin Buri,2.8688975409836064
2016,11,Prachin Buri,2.60682786885246
2016,12,Prachin Buri,2.3030081967213114
2016,1,Prachuap Khiri Khan,2.552481967213115
2016,2,Prachuap Khiri Khan,2.4985573770491807
2016,3,Prachuap Khiri Khan,2.7641737704918032
2016,4,Prachuap Khiri Khan,3.006777049180328
2016,5,Prachuap Khiri Khan,3.0875836065573767
2016,6,Prachuap Khiri Khan,2.954744262295082
2016,7,Prachuap Khiri Khan,2.9143475409836066
2016,8,Prachuap Khiri Khan,2.9055377049180326
2016,9,Prachuap Khiri Khan,2.958750819672132
2016,10,Prachuap Khiri Khan,2.853632786885246
2016,11,Prachuap Khiri Khan,2.648859016393443
2016,12,Prachuap Khiri Khan,2.456832786885246
2016,1,Ranong,2.645784810126582
2016,2,Ranong,2.5692784810126583
2016,3,Ranong,2.753284810126582
2016,4,Ranong,3.004677215189873
2016,5,Ranong,3.085835443037974
2016,6,Ranong,3.045367088607595
2016,7,Ranong,3.027537974683544
2016,8,Ranong,3.041892405063291
2016,9,Ranong,3.015898734177215
2016,10,Ranong,2.8798417721518987
2016,11,Ranong,2.8008481012658226
2016,12,Ranong,2.6054240506329114
2016,1,Ratchaburi,2.350988
2016,2,Ratchaburi,2.300008
2016,3,Ratchaburi,2.622024
2016,4,Ratchaburi,2.911888
2016,5,Ratchaburi,3.065156
2016,6,Ratchaburi,2.993524
2016,7,Ratchaburi,2.960424
2016,8,Ratchaburi,2.943068
2016,9,Ratchaburi,3.026448
2016,10,Ratchaburi,2.8791640000000003
2016,11,Ratchaburi,2.616972
2016,12,Ratchaburi,2.332684
2016,1,Rayong,2.5472625698324025
2016,2,Rayong,2.540396648044693
2016,3,Rayong,2.898262569832402
2016,4,Rayong,3.1981843575419
2016,5,Rayong,3.273966480446928
2016,6,Rayong,3.155418994413408
2016,7,Rayong,3.1524972067039108
2016,8,Rayong,3.152279329608939
2016,9,Rayong,3.188201117318436
2016,10,Rayong,2.9536424581005587
2016,11,Rayong,2.736927374301676
2016,12,Rayong,2.507536312849162
2016,1,Roi Et,2.097058201058201
2016,2,Roi Et,1.8764814814814816
2016,3,Roi Et,2.3685291005291003
2016,4,Roi Et,2.8849047619047616
2016,5,Roi Et,3.118835978835979
2016,6,Roi Et,3.209396825396825
2016,7,Roi Et,3.199563492063492
2016,8,Roi Et,3.2089497354497354
2016,9,Roi Et,3.2293333333333334
2016,10,Roi Et,2.885211640211641
2016,11,Roi Et,2.511357142857143
2016,12,Roi Et,2.133478835978836
2016,1,Sa Kaeo,2.31129754601227
2016,2,Sa Kaeo,2.2210613496932514
2016,3,Sa Kaeo,2.6548220858895704
2016,4,Sa Kaeo,3.017478527607362
2016,5,Sa Kaeo,3.19841717791411
2016,6,Sa Kaeo,3.141938650306748
2016,7,Sa Kaeo,3.147067484662577
2016,8,Sa Kaeo,3.14816564417178
2016,9,Sa Kaeo,3.20470245398773
2016,10,Sa Kaeo,2.9437208588957056
2016,11,Sa Kaeo,2.6823619631901843
2016,12,Sa Kaeo,2.381812883435583
2016,1,Sakon Nakhon,1.89085313174946
2016,2,Sakon Nakhon,1.673622030237581
2016,3,Sakon Nakhon,2.175732181425486
2016,4,Sakon Nakhon,2.761179265658748
2016,5,Sakon Nakhon,2.9959157667386607
2016,6,Sakon Nakhon,3.149125269978402
2016,7,Sakon Nakhon,3.1522332613390933
2016,8,Sakon Nakhon,3.1522634989200866
2016,9,Sakon Nakhon,3.1025766738660905
2016,10,Sakon Nakhon,2.741917926565874
2016,11,Sakon Nakhon,2.3713088552915766
2016,12,Sakon Nakhon,1.8977278617710585
2016,1,Samut Prakan,2.5179130434782606
2016,2,Samut Prakan,2.5536739130434785
2016,3,Samut Prakan,2.9547391304347825
2016,4,Samut Prakan,3.237565217391304
2016,5,Samut Prakan,3.312978260869565
2016,6,Samut Prakan,3.199891304347826
2016,7,Samut Prakan,3.159869565217392
2016,8,Samut Prakan,3.153369565217392
2016,9,Samut Prakan,3.2355869565217388
2016,10,Samut Prakan,2.998717391304348
2016,11,Samut Prakan,2.7695434782608697
2016,12,Samut Prakan,2.492608695652174
2016,1,Samut Sakhon,2.5127179487179485
2016,2,Samut Sakhon,2.5431538461538463
2016,3,Samut Sakhon,2.926923076923077
2016,4,Samut Sakhon,3.1898461538461538
2016,5,Samut Sakhon,3.269512820512821
2016,6,Samut Sakhon,3.159666666666667
2016,7,Samut Sakhon,3.109769230769231
2016,8,Samut Sakhon,3.094128205128205
2016,9,Samut Sakhon,3.194076923076924
2016,10,Samut Sakhon,3.00174358974359
2016,11,Samut Sakhon,2.7580512820512824
2016,12,Samut Sakhon,2.4787179487179487
2016,1,Samut Songkhram,2.527
2016,2,Samut Songkhram,2.55005
2016,3,Samut Songkhram,2.92565
2016,4,Samut Songkhram,3.1797500000000003
2016,5,Samut Songkhram,3.26265
2016,6,Samut Songkhram,3.15765
2016,7,Samut Songkhram,3.1101
2016,8,Samut Songkhram,3.08615
2016,9,Samut Songkhram,3.1868000000000003
2016,10,Samut Songkhram,3.0122
2016,11,Samut Songkhram,2.7597
2016,12,Samut Songkhram,2.4841
2016,1,Saraburi,2.209964285714286
2016,2,Saraburi,2.178738095238096
2016,3,Saraburi,2.573196428571429
2016,4,Saraburi,2.944452380952381
2016,5,Saraburi,3.1492916666666666
2016,6,Saraburi,3.1359761904761907
2016,7,Saraburi,3.11675
2016,8,Saraburi,3.123065476190476
2016,9,Saraburi,3.210077380952381
2016,10,Saraburi,2.877607142857143
2016,11,Saraburi,2.576178571428572
2016,12,Saraburi,2.2404107142857144
2016,1,Satun,2.7694195804195805
2016,2,Satun,2.774874125874126
